Serial Number:20472264 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-13 07:29:41,38.79,0, , , , 
2018-12-13 07:39:41,38.87,0, , , , 
2018-12-13 07:49:41,38.87,0, , , , 
2018-12-13 07:59:41,38.87,0, , , , 
2018-12-13 08:09:41,38.87,0, , , , 
2018-12-13 08:19:41,38.79,0, , , , 
2018-12-13 08:29:41,38.87,0, , , , 
2018-12-13 08:39:41,38.79,0, , , , 
2018-12-13 08:49:41,38.87,0, , , , 
2018-12-13 08:59:41,38.87,0, , , , 
2018-12-13 09:09:41,38.79,1, , , , 
2018-12-13 09:19:41,38.79,1, , , , 
2018-12-13 09:29:41,38.71,1, , , , 
2018-12-13 09:39:41,38.87,2, , , , 
2018-12-13 09:49:41,38.79,1, , , , 
2018-12-13 09:59:41,38.87,2, , , , 
2018-12-13 10:09:41,38.87,1, , , , 
2018-12-13 10:19:41,38.79,2, , , , 
2018-12-13 10:29:41,38.87,2, , , , 
2018-12-13 10:39:41,38.87,2, , , , 
2018-12-13 10:49:41,38.79,2, , , , 
2018-12-13 10:59:41,38.79,2, , , , 
2018-12-13 11:09:41,38.87,2, , , , 
2018-12-13 11:19:41,38.87,2, , , , 
2018-12-13 11:29:41,38.87,4, , , , 
2018-12-13 11:39:41,38.87,3, , , , 
2018-12-13 11:49:41,38.87,2, , , , 
2018-12-13 11:59:41,38.87,2, , , , 
2018-12-13 12:09:41,38.87,2, , , , 
2018-12-13 12:19:41,38.79,3, , , , 
2018-12-13 12:29:41,38.87,3, , , , 
2018-12-13 12:39:41,38.87,3, , , , 
2018-12-13 12:49:41,38.79,2, , , , 
2018-12-13 12:59:41,38.87,3, , , , 
2018-12-13 13:09:41,38.87,5, , , , 
2018-12-13 13:19:41,38.87,4, , , , 
2018-12-13 13:29:41,38.94,2, , , , 
2018-12-13 13:39:41,38.79,2, , , , 
2018-12-13 13:49:41,38.79,3, , , , 
2018-12-13 13:59:41,38.87,3, , , , 
2018-12-13 14:09:41,38.87,2, , , , 
2018-12-13 14:19:41,38.87,1, , , , 
2018-12-13 14:29:41,38.94,1, , , , 
2018-12-13 14:39:41,38.87,1, , , , 
2018-12-13 14:49:41,38.87,1, , , , 
2018-12-13 14:59:41,38.87,1, , , , 
2018-12-13 15:09:41,38.79,0, , , , 
2018-12-13 15:19:41,38.87,0, , , , 
2018-12-13 15:29:41,38.87,0, , , , 
2018-12-13 15:39:41,38.79,0, , , , 
2018-12-13 15:49:41,38.87,0, , , , 
2018-12-13 15:59:41,38.79,0, , , , 
2018-12-13 16:09:41,38.87,0, , , , 
2018-12-13 16:19:41,38.87,0, , , , 
2018-12-13 16:29:41,38.87,0, , , , 
2018-12-13 16:39:41,38.87,0, , , , 
2018-12-13 16:49:41,38.79,0, , , , 
2018-12-13 16:59:41,38.87,0, , , , 
2018-12-13 17:09:41,38.87,0, , , , 
2018-12-13 17:19:41,38.87,0, , , , 
2018-12-13 17:29:41,38.79,0, , , , 
2018-12-13 17:39:41,38.87,0, , , , 
2018-12-13 17:49:41,38.79,0, , , , 
2018-12-13 17:59:41,38.87,0, , , , 
