            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,        Sensor,          Gain
1557630180,           2019-05-12 03:03:00,           2019-05-11 22:03:00,2.55,5.666,648.1775,1
1557630780,           2019-05-12 03:13:00,           2019-05-11 22:13:00,2.55,5.616,653.0723,1
1557631380,           2019-05-12 03:23:00,           2019-05-11 22:23:00,2.54,5.636,1214.877,1
1557631980,           2019-05-12 03:33:00,           2019-05-11 22:33:00,2.55,5.736,1765.678,1
1557632580,           2019-05-12 03:43:00,           2019-05-11 22:43:00,2.54,5.736,989.4625,1
1557633180,           2019-05-12 03:53:00,           2019-05-11 22:53:00,2.54,5.676,997.0652,1
1557633780,           2019-05-12 04:03:00,           2019-05-11 23:03:00,2.54,5.576,700.1076,1
1557634380,           2019-05-12 04:13:00,           2019-05-11 23:13:00,2.54,5.606,1034.523,1
1557634980,           2019-05-12 04:23:00,           2019-05-11 23:23:00,2.54,5.676,1025.125,1
1557635580,           2019-05-12 04:33:00,           2019-05-11 23:33:00,2.54,5.745,1111.853,1
1557636180,           2019-05-12 04:43:00,           2019-05-11 23:43:00,2.54,5.745,866.1398,1
1557636780,           2019-05-12 04:53:00,           2019-05-11 23:53:00,2.55,5.736,715.5323,1
1557637380,           2019-05-12 05:03:00,           2019-05-12 00:03:00,2.55,5.646,712.6462,1
1557637980,           2019-05-12 05:13:00,           2019-05-12 00:13:00,2.54,5.745,1490.884,1
1557638580,           2019-05-12 05:23:00,           2019-05-12 00:23:00,2.54,5.805,1201.742,1
1557639180,           2019-05-12 05:33:00,           2019-05-12 00:33:00,2.55,5.736,2238.691,1
1557639780,           2019-05-12 05:43:00,           2019-05-12 00:43:00,2.54,5.676,1190.547,1
1557640380,           2019-05-12 05:53:00,           2019-05-12 00:53:00,2.54,5.686,869.4921,1
1557640980,           2019-05-12 06:03:00,           2019-05-12 01:03:00,2.54,5.616,1105.189,1
1557641580,           2019-05-12 06:13:00,           2019-05-12 01:13:00,2.54,5.646,730.6418,1
1557642180,           2019-05-12 06:23:00,           2019-05-12 01:23:00,2.54,5.636,793.7119,1
1557642780,           2019-05-12 06:33:00,           2019-05-12 01:33:00,2.54,5.586,869.8006,1
1557643380,           2019-05-12 06:43:00,           2019-05-12 01:43:00,2.55,5.636,800.4371,1
1557643980,           2019-05-12 06:53:00,           2019-05-12 01:53:00,2.55,5.606,1185.35,1
1557644580,           2019-05-12 07:03:00,           2019-05-12 02:03:00,2.55,5.646,829.9293,1
1557645180,           2019-05-12 07:13:00,           2019-05-12 02:13:00,2.54,5.706,903.8722,1
1557645780,           2019-05-12 07:23:00,           2019-05-12 02:23:00,2.54,5.676,777.1286,1
1557646380,           2019-05-12 07:33:00,           2019-05-12 02:33:00,2.55,5.706,871.4459,1
1557646980,           2019-05-12 07:43:00,           2019-05-12 02:43:00,2.54,5.726,798.6479,1
1557647580,           2019-05-12 07:53:00,           2019-05-12 02:53:00,2.54,5.696,809.2875,1
1557648180,           2019-05-12 08:03:00,           2019-05-12 03:03:00,2.54,5.706,981.5239,1
1557648780,           2019-05-12 08:13:00,           2019-05-12 03:13:00,2.54,5.716,905.4215,1
1557649380,           2019-05-12 08:23:00,           2019-05-12 03:23:00,2.55,5.696,880.5842,1
1557649980,           2019-05-12 08:33:00,           2019-05-12 03:33:00,2.54,5.726,1833.91,1
1557650580,           2019-05-12 08:43:00,           2019-05-12 03:43:00,2.54,5.686,791.5456,1
1557651180,           2019-05-12 08:53:00,           2019-05-12 03:53:00,2.54,5.696,954.0815,1
1557651780,           2019-05-12 09:03:00,           2019-05-12 04:03:00,2.54,5.736,1148.386,1
1557652380,           2019-05-12 09:13:00,           2019-05-12 04:13:00,2.54,5.726,752.0239,1
1557652980,           2019-05-12 09:23:00,           2019-05-12 04:23:00,2.54,5.666,878.2328,1
1557653580,           2019-05-12 09:33:00,           2019-05-12 04:33:00,2.54,5.656,1192.027,1
1557654180,           2019-05-12 09:43:00,           2019-05-12 04:43:00,2.54,5.666,913.5658,1
1557654780,           2019-05-12 09:53:00,           2019-05-12 04:53:00,2.55,5.636,626.7542,1
1557655380,           2019-05-12 10:03:00,           2019-05-12 05:03:00,2.55,5.656,823.444,1
1557655980,           2019-05-12 10:13:00,           2019-05-12 05:13:00,2.55,5.716,769.6699,1
1557656580,           2019-05-12 10:23:00,           2019-05-12 05:23:00,2.55,5.636,1185.364,1
1557657180,           2019-05-12 10:33:00,           2019-05-12 05:33:00,2.54,5.646,816.6434,1
1557657780,           2019-05-12 10:43:00,           2019-05-12 05:43:00,2.54,5.686,570.3613,1
1557658380,           2019-05-12 10:53:00,           2019-05-12 05:53:00,2.54,5.706,422.5497,10
1557658980,           2019-05-12 11:03:00,           2019-05-12 06:03:00,2.57,5.736,406.0322,10
1557659580,           2019-05-12 11:13:00,           2019-05-12 06:13:00,2.57,5.726,442.0028,10
1557660180,           2019-05-12 11:23:00,           2019-05-12 06:23:00,2.57,5.716,433.7371,10
1557660780,           2019-05-12 11:33:00,           2019-05-12 06:33:00,2.57,5.686,441.3001,10
1557661380,           2019-05-12 11:43:00,           2019-05-12 06:43:00,2.57,5.726,472.0776,10
1557661980,           2019-05-12 11:53:00,           2019-05-12 06:53:00,2.57,5.686,379.1629,10
1557662580,           2019-05-12 12:03:00,           2019-05-12 07:03:00,2.57,5.696,412.2878,10
1557663180,           2019-05-12 12:13:00,           2019-05-12 07:13:00,2.57,5.686,452.7891,10
1557663780,           2019-05-12 12:23:00,           2019-05-12 07:23:00,2.57,5.656,372.4775,10
1557664380,           2019-05-12 12:33:00,           2019-05-12 07:33:00,2.57,5.666,345.733,10
1557664980,           2019-05-12 12:43:00,           2019-05-12 07:43:00,2.57,5.666,399.4571,10
1557665580,           2019-05-12 12:53:00,           2019-05-12 07:53:00,2.57,5.666,300.8154,10
1557666180,           2019-05-12 13:03:00,           2019-05-12 08:03:00,2.57,5.716,334.4894,10
1557666780,           2019-05-12 13:13:00,           2019-05-12 08:13:00,2.57,5.696,560.7515,10
1557667380,           2019-05-12 13:23:00,           2019-05-12 08:23:00,2.57,5.736,504.9989,10
1557667980,           2019-05-12 13:33:00,           2019-05-12 08:33:00,2.57,5.745,465.7638,10
1557668580,           2019-05-12 13:43:00,           2019-05-12 08:43:00,2.57,5.716,781.2899,1
1557669180,           2019-05-12 13:53:00,           2019-05-12 08:53:00,2.54,5.636,676.4357,1
1557669780,           2019-05-12 14:03:00,           2019-05-12 09:03:00,2.54,5.586,610.1915,1
1557670380,           2019-05-12 14:13:00,           2019-05-12 09:13:00,2.54,5.576,646.7105,1
1557670980,           2019-05-12 14:23:00,           2019-05-12 09:23:00,2.54,5.636,723.6903,1
1557671580,           2019-05-12 14:33:00,           2019-05-12 09:33:00,2.54,5.775,970.3016,1
1557672180,           2019-05-12 14:43:00,           2019-05-12 09:43:00,2.54,5.696,1064.626,1
1557672780,           2019-05-12 14:53:00,           2019-05-12 09:53:00,2.55,5.755,884.6769,1
1557673380,           2019-05-12 15:03:00,           2019-05-12 10:03:00,2.54,5.934,832.1299,1
1557673980,           2019-05-12 15:13:00,           2019-05-12 10:13:00,2.55,6.043,888.5983,1
1557674580,           2019-05-12 15:23:00,           2019-05-12 10:23:00,2.54,5.775,779.0207,1
1557675180,           2019-05-12 15:33:00,           2019-05-12 10:33:00,2.54,5.526,917.398,1
1557675780,           2019-05-12 15:43:00,           2019-05-12 10:43:00,2.55,5.486,876.944,1
1557676380,           2019-05-12 15:53:00,           2019-05-12 10:53:00,2.54,5.546,870.6713,1
1557676980,           2019-05-12 16:03:00,           2019-05-12 11:03:00,2.54,5.596,905.9426,1
1557677580,           2019-05-12 16:13:00,           2019-05-12 11:13:00,2.54,5.556,902.5628,1
1557678180,           2019-05-12 16:23:00,           2019-05-12 11:23:00,2.54,5.736,824.8151,1
1557678780,           2019-05-12 16:33:00,           2019-05-12 11:33:00,2.54,5.835,1219.799,1
1557679380,           2019-05-12 16:43:00,           2019-05-12 11:43:00,2.54,5.775,920.8189,1
1557679980,           2019-05-12 16:53:00,           2019-05-12 11:53:00,2.54,5.656,915.0672,1
1557680580,           2019-05-12 17:03:00,           2019-05-12 12:03:00,2.54,5.566,953.9376,1
1557681180,           2019-05-12 17:13:00,           2019-05-12 12:13:00,2.54,5.696,1159.293,1
1557681780,           2019-05-12 17:23:00,           2019-05-12 12:23:00,2.54,5.546,1023.63,1
1557682380,           2019-05-12 17:33:00,           2019-05-12 12:33:00,2.54,5.964,1157.099,1
1557682980,           2019-05-12 17:43:00,           2019-05-12 12:43:00,2.54,5.835,1086.255,1
1557683580,           2019-05-12 17:53:00,           2019-05-12 12:53:00,2.54,5.676,1233.277,1
1557684180,           2019-05-12 18:03:00,           2019-05-12 13:03:00,2.54,5.626,1031.404,1
1557684780,           2019-05-12 18:13:00,           2019-05-12 13:13:00,2.55,5.815,895.015,1
1557685380,           2019-05-12 18:23:00,           2019-05-12 13:23:00,2.54,5.944,942.8386,1
1557685980,           2019-05-12 18:33:00,           2019-05-12 13:33:00,2.54,5.875,896.1255,1
1557686580,           2019-05-12 18:43:00,           2019-05-12 13:43:00,2.55,5.835,1089.175,1
1557687180,           2019-05-12 18:53:00,           2019-05-12 13:53:00,2.54,5.835,951.4422,1
1557687780,           2019-05-12 19:03:00,           2019-05-12 14:03:00,2.54,5.706,976.2452,1
1557688380,           2019-05-12 19:13:00,           2019-05-12 14:13:00,2.54,5.626,1035.113,1
1557688980,           2019-05-12 19:23:00,           2019-05-12 14:23:00,2.54,5.696,759.1467,1
1557689580,           2019-05-12 19:33:00,           2019-05-12 14:33:00,2.54,5.993,1145.671,1
1557690180,           2019-05-12 19:43:00,           2019-05-12 14:43:00,2.54,5.755,907.2314,1
1557690780,           2019-05-12 19:53:00,           2019-05-12 14:53:00,2.54,5.904,1037.622,1
1557691380,           2019-05-12 20:03:00,           2019-05-12 15:03:00,2.54,5.596,1232.564,1
1557691980,           2019-05-12 20:13:00,           2019-05-12 15:13:00,2.54,5.496,1210.105,1
1557692580,           2019-05-12 20:23:00,           2019-05-12 15:23:00,2.54,5.785,1367.013,1
1557693180,           2019-05-12 20:33:00,           2019-05-12 15:33:00,2.54,5.606,1433.038,1
1557693780,           2019-05-12 20:43:00,           2019-05-12 15:43:00,2.54,5.496,1579.258,1
1557694380,           2019-05-12 20:53:00,           2019-05-12 15:53:00,2.54,5.904,1049.167,1
1557694980,           2019-05-12 21:03:00,           2019-05-12 16:03:00,2.54,5.894,1086.289,1
1557695580,           2019-05-12 21:13:00,           2019-05-12 16:13:00,2.54,5.636,1210.921,1
1557696180,           2019-05-12 21:23:00,           2019-05-12 16:23:00,2.54,5.785,1005.196,1
1557696780,           2019-05-12 21:33:00,           2019-05-12 16:33:00,2.54,6.142,945.2517,1
1557697380,           2019-05-12 21:43:00,           2019-05-12 16:43:00,2.54,6.082,967.1412,1
1557697980,           2019-05-12 21:53:00,           2019-05-12 16:53:00,2.55,5.815,756.8707,1
1557698580,           2019-05-12 22:03:00,           2019-05-12 17:03:00,2.55,5.795,742.1589,1
1557699180,           2019-05-12 22:13:00,           2019-05-12 17:13:00,2.54,5.894,847.7398,1
1557699780,           2019-05-12 22:23:00,           2019-05-12 17:23:00,2.54,5.716,850.4957,1
1557700380,           2019-05-12 22:33:00,           2019-05-12 17:33:00,2.54,5.566,860.7103,1
1557700980,           2019-05-12 22:43:00,           2019-05-12 17:43:00,2.54,5.716,1266.025,1
1557701580,           2019-05-12 22:53:00,           2019-05-12 17:53:00,2.54,5.716,731.0188,1
1557702180,           2019-05-12 23:03:00,           2019-05-12 18:03:00,2.54,5.765,999.1973,1
1557702780,           2019-05-12 23:13:00,           2019-05-12 18:13:00,2.54,5.845,856.1651,1
1557703380,           2019-05-12 23:23:00,           2019-05-12 18:23:00,2.54,6.21,968.8139,1
1557703980,           2019-05-12 23:33:00,           2019-05-12 18:33:00,2.54,5.894,1224.783,1
1557704580,           2019-05-12 23:43:00,           2019-05-12 18:43:00,2.54,5.706,1074.594,1
1557705180,           2019-05-12 23:53:00,           2019-05-12 18:53:00,2.54,5.805,677.0184,1
1557705780,           2019-05-13 00:03:00,           2019-05-12 19:03:00,2.55,5.795,760.1134,1
1557706380,           2019-05-13 00:13:00,           2019-05-12 19:13:00,2.54,5.636,661.8062,1
1557706980,           2019-05-13 00:23:00,           2019-05-12 19:23:00,2.54,5.696,752.4901,1
1557707580,           2019-05-13 00:33:00,           2019-05-12 19:33:00,2.54,5.696,734.4054,1
1557708180,           2019-05-13 00:43:00,           2019-05-12 19:43:00,2.54,5.686,1095.852,1
1557708780,           2019-05-13 00:53:00,           2019-05-12 19:53:00,2.54,5.606,852.5866,1
1557709380,           2019-05-13 01:03:00,           2019-05-12 20:03:00,2.54,5.736,718.487,1
1557709980,           2019-05-13 01:13:00,           2019-05-12 20:13:00,2.55,6.033,761.4776,1
1557710580,           2019-05-13 01:23:00,           2019-05-12 20:23:00,2.54,5.974,667.2905,1
1557711180,           2019-05-13 01:33:00,           2019-05-12 20:33:00,2.54,5.865,1012.593,1
1557711780,           2019-05-13 01:43:00,           2019-05-12 20:43:00,2.54,5.765,783.7578,1
1557712380,           2019-05-13 01:53:00,           2019-05-12 20:53:00,2.54,5.825,1359.349,1
1557712980,           2019-05-13 02:03:00,           2019-05-12 21:03:00,2.54,5.745,923.2731,1
1557713580,           2019-05-13 02:13:00,           2019-05-12 21:13:00,2.54,5.716,847.5958,1
1557714180,           2019-05-13 02:23:00,           2019-05-12 21:23:00,2.54,5.745,1191.239,1
1557714780,           2019-05-13 02:33:00,           2019-05-12 21:33:00,2.54,5.745,896.53,1
1557715380,           2019-05-13 02:43:00,           2019-05-12 21:43:00,2.54,5.745,961.7871,1
1557715980,           2019-05-13 02:53:00,           2019-05-12 21:53:00,2.54,5.775,1148.194,1
1557716580,           2019-05-13 03:03:00,           2019-05-12 22:03:00,2.55,5.765,875.9637,1
1557717180,           2019-05-13 03:13:00,           2019-05-12 22:13:00,2.54,5.855,895.2618,1
1557717780,           2019-05-13 03:23:00,           2019-05-12 22:23:00,2.54,5.904,818.748,1
1557718380,           2019-05-13 03:33:00,           2019-05-12 22:33:00,2.54,5.835,1305.204,1
1557718980,           2019-05-13 03:43:00,           2019-05-12 22:43:00,2.54,5.785,1749.671,1
1557719580,           2019-05-13 03:53:00,           2019-05-12 22:53:00,2.54,5.755,1096.168,1
1557720180,           2019-05-13 04:03:00,           2019-05-12 23:03:00,2.54,5.755,827.4476,1
1557720780,           2019-05-13 04:13:00,           2019-05-12 23:13:00,2.54,5.686,1054.932,1
1557721380,           2019-05-13 04:23:00,           2019-05-12 23:23:00,2.54,5.666,723.4915,1
1557721980,           2019-05-13 04:33:00,           2019-05-12 23:33:00,2.54,5.666,965.0708,1
1557722580,           2019-05-13 04:43:00,           2019-05-12 23:43:00,2.54,5.726,1116.206,1
1557723180,           2019-05-13 04:53:00,           2019-05-12 23:53:00,2.54,5.825,1171.941,1
1557723780,           2019-05-13 05:03:00,           2019-05-13 00:03:00,2.54,5.825,1114.712,1
1557724380,           2019-05-13 05:13:00,           2019-05-13 00:13:00,2.54,5.835,1051.923,1
1557724980,           2019-05-13 05:23:00,           2019-05-13 00:23:00,2.54,5.845,941.728,1
1557725580,           2019-05-13 05:33:00,           2019-05-13 00:33:00,2.54,5.815,870.2462,1
1557726180,           2019-05-13 05:43:00,           2019-05-13 00:43:00,2.54,5.845,813.6339,1
1557726780,           2019-05-13 05:53:00,           2019-05-13 00:53:00,2.54,5.775,1245.582,1
1557727380,           2019-05-13 06:03:00,           2019-05-13 01:03:00,2.54,5.785,982.7785,1
1557727980,           2019-05-13 06:13:00,           2019-05-13 01:13:00,2.54,5.815,1052.725,1
1557728580,           2019-05-13 06:23:00,           2019-05-13 01:23:00,2.54,5.795,975.4569,1
1557729180,           2019-05-13 06:33:00,           2019-05-13 01:33:00,2.54,5.795,746.0802,1
1557729780,           2019-05-13 06:43:00,           2019-05-13 01:43:00,2.54,5.696,831.7323,1
1557730380,           2019-05-13 06:53:00,           2019-05-13 01:53:00,2.54,5.736,860.4429,1
1557730980,           2019-05-13 07:03:00,           2019-05-13 02:03:00,2.54,5.755,913.9223,1
1557731580,           2019-05-13 07:13:00,           2019-05-13 02:13:00,2.55,5.765,1241.606,1
1557732180,           2019-05-13 07:23:00,           2019-05-13 02:23:00,2.54,5.755,836.3803,1
1557732780,           2019-05-13 07:33:00,           2019-05-13 02:33:00,2.54,5.765,1108.24,1
1557733380,           2019-05-13 07:43:00,           2019-05-13 02:43:00,2.54,5.835,1362.433,1
1557733980,           2019-05-13 07:53:00,           2019-05-13 02:53:00,2.54,5.875,1087.352,1
1557734580,           2019-05-13 08:03:00,           2019-05-13 03:03:00,2.54,5.885,1144.656,1
1557735180,           2019-05-13 08:13:00,           2019-05-13 03:13:00,2.54,5.835,1347.989,1
1557735780,           2019-05-13 08:23:00,           2019-05-13 03:23:00,2.54,5.835,1056.859,1
1557736380,           2019-05-13 08:33:00,           2019-05-13 03:33:00,2.54,5.745,1048.899,1
1557736980,           2019-05-13 08:43:00,           2019-05-13 03:43:00,2.54,5.765,854.1428,1
1557737580,           2019-05-13 08:53:00,           2019-05-13 03:53:00,2.54,5.775,796.4198,1
1557738180,           2019-05-13 09:03:00,           2019-05-13 04:03:00,2.54,5.785,1022.211,1
1557738780,           2019-05-13 09:13:00,           2019-05-13 04:13:00,2.54,5.755,857.9201,1
1557739380,           2019-05-13 09:23:00,           2019-05-13 04:23:00,2.54,5.775,866.8733,1
1557739980,           2019-05-13 09:33:00,           2019-05-13 04:33:00,2.54,5.745,1023.178,1
1557740580,           2019-05-13 09:43:00,           2019-05-13 04:43:00,2.55,5.775,1020.106,1
1557741180,           2019-05-13 09:53:00,           2019-05-13 04:53:00,2.54,5.795,1066.696,1
1557741780,           2019-05-13 10:03:00,           2019-05-13 05:03:00,2.54,5.795,1203.133,1
1557742380,           2019-05-13 10:13:00,           2019-05-13 05:13:00,2.54,5.755,1338.062,1
1557742980,           2019-05-13 10:23:00,           2019-05-13 05:23:00,2.54,5.805,940.1376,1
1557743580,           2019-05-13 10:33:00,           2019-05-13 05:33:00,2.54,5.775,780.1518,1
1557744180,           2019-05-13 10:43:00,           2019-05-13 05:43:00,2.54,5.815,595.5756,1
1557744780,           2019-05-13 10:53:00,           2019-05-13 05:53:00,2.54,5.785,634.7614,1
1557745380,           2019-05-13 11:03:00,           2019-05-13 06:03:00,2.54,5.825,581.0215,1
1557745980,           2019-05-13 11:13:00,           2019-05-13 06:13:00,2.54,5.835,396.4147,10
1557746580,           2019-05-13 11:23:00,           2019-05-13 06:23:00,2.57,5.815,432.1974,10
1557747180,           2019-05-13 11:33:00,           2019-05-13 06:33:00,2.57,5.765,373.3235,10
1557747780,           2019-05-13 11:43:00,           2019-05-13 06:43:00,2.58,5.815,413.445,10
1557748380,           2019-05-13 11:53:00,           2019-05-13 06:53:00,2.57,5.805,479.9381,10
1557748980,           2019-05-13 12:03:00,           2019-05-13 07:03:00,2.57,5.755,382.1677,10
1557749580,           2019-05-13 12:13:00,           2019-05-13 07:13:00,2.57,5.765,408.4714,10
1557750180,           2019-05-13 12:23:00,           2019-05-13 07:23:00,2.56,5.765,433.8701,10
1557750780,           2019-05-13 12:33:00,           2019-05-13 07:33:00,2.57,5.765,342.1311,10
1557751380,           2019-05-13 12:43:00,           2019-05-13 07:43:00,2.57,5.716,383.0274,10
1557751980,           2019-05-13 12:53:00,           2019-05-13 07:53:00,2.57,5.726,400.1571,10
1557752580,           2019-05-13 13:03:00,           2019-05-13 08:03:00,2.57,5.775,528.8134,10
1557753180,           2019-05-13 13:13:00,           2019-05-13 08:13:00,2.57,5.775,623.4773,1
1557753780,           2019-05-13 13:23:00,           2019-05-13 08:23:00,2.54,5.785,636.1805,1
1557754380,           2019-05-13 13:33:00,           2019-05-13 08:33:00,2.54,5.795,460.0772,10
1557754980,           2019-05-13 13:43:00,           2019-05-13 08:43:00,2.57,5.825,387.7713,10
1557755580,           2019-05-13 13:53:00,           2019-05-13 08:53:00,2.57,5.845,491.2229,10
1557756180,           2019-05-13 14:03:00,           2019-05-13 09:03:00,2.52,5.865,830.1692,1
1557756780,           2019-05-13 14:13:00,           2019-05-13 09:13:00,2.54,5.825,950.3933,1
1557757380,           2019-05-13 14:23:00,           2019-05-13 09:23:00,2.54,5.815,779.3977,1
1557757980,           2019-05-13 14:33:00,           2019-05-13 09:33:00,2.54,5.835,914.0594,1
1557758580,           2019-05-13 14:43:00,           2019-05-13 09:43:00,2.54,5.745,915.3619,1
1557759180,           2019-05-13 14:53:00,           2019-05-13 09:53:00,2.54,5.726,1004.99,1
1557759780,           2019-05-13 15:03:00,           2019-05-13 10:03:00,2.54,5.716,855.3219,1
1557760380,           2019-05-13 15:13:00,           2019-05-13 10:13:00,2.54,5.775,727.2757,1
1557760980,           2019-05-13 15:23:00,           2019-05-13 10:23:00,2.54,5.815,903.8654,1
1557761580,           2019-05-13 15:33:00,           2019-05-13 10:33:00,2.54,5.825,822.7448,1
1557762180,           2019-05-13 15:43:00,           2019-05-13 10:43:00,2.55,5.686,854.2456,1
1557762780,           2019-05-13 15:53:00,           2019-05-13 10:53:00,2.54,5.666,726.9947,1
1557763380,           2019-05-13 16:03:00,           2019-05-13 11:03:00,2.54,6.033,732.6778,1
1557763980,           2019-05-13 16:13:00,           2019-05-13 11:13:00,2.54,5.944,861.6426,1
1557764580,           2019-05-13 16:23:00,           2019-05-13 11:23:00,2.54,5.676,776.4636,1
1557765180,           2019-05-13 16:33:00,           2019-05-13 11:33:00,2.54,5.875,624.9787,1
1557765780,           2019-05-13 16:43:00,           2019-05-13 11:43:00,2.54,6.033,783.3328,1
1557766380,           2019-05-13 16:53:00,           2019-05-13 11:53:00,2.54,5.815,1017.351,1
1557766980,           2019-05-13 17:03:00,           2019-05-13 12:03:00,2.54,5.993,642.227,1
1557767580,           2019-05-13 17:13:00,           2019-05-13 12:13:00,2.54,5.904,889.1467,1
1557768180,           2019-05-13 17:23:00,           2019-05-13 12:23:00,2.54,5.805,756.9941,1
1557768780,           2019-05-13 17:33:00,           2019-05-13 12:33:00,2.54,5.974,862.5955,1
1557769380,           2019-05-13 17:43:00,           2019-05-13 12:43:00,2.54,5.855,594.8147,1
1557769980,           2019-05-13 17:53:00,           2019-05-13 12:53:00,2.54,6.033,836.2774,1
1557770580,           2019-05-13 18:03:00,           2019-05-13 13:03:00,2.54,5.885,735.3789,1
1557771180,           2019-05-13 18:13:00,           2019-05-13 13:13:00,2.56,5.974,823.1492,1
1557771780,           2019-05-13 18:23:00,           2019-05-13 13:23:00,2.54,5.785,927.7498,1
1557772380,           2019-05-13 18:33:00,           2019-05-13 13:33:00,2.54,5.726,954.2255,1
1557772980,           2019-05-13 18:43:00,           2019-05-13 13:43:00,2.54,5.576,844.3257,1
1557773580,           2019-05-13 18:53:00,           2019-05-13 13:53:00,2.54,5.765,843.4071,1
1557774180,           2019-05-13 19:03:00,           2019-05-13 14:03:00,2.54,5.954,928.1405,1
1557774780,           2019-05-13 19:13:00,           2019-05-13 14:13:00,2.54,5.954,892.9035,1
1557775380,           2019-05-13 19:23:00,           2019-05-13 14:23:00,2.56,5.785,877.8695,1
1557775980,           2019-05-13 19:33:00,           2019-05-13 14:33:00,2.54,5.815,906.6761,1
1557776580,           2019-05-13 19:43:00,           2019-05-13 14:43:00,2.54,6.033,746.944,1
1557777180,           2019-05-13 19:53:00,           2019-05-13 14:53:00,2.54,6.23,844.1338,1
1557777780,           2019-05-13 20:03:00,           2019-05-13 15:03:00,2.54,6.102,885.9863,1
1557778380,           2019-05-13 20:13:00,           2019-05-13 15:13:00,2.55,6.22,1003.393,1
1557778980,           2019-05-13 20:23:00,           2019-05-13 15:23:00,2.54,5.865,860.3881,1
1557779580,           2019-05-13 20:33:00,           2019-05-13 15:33:00,2.54,5.736,1052.615,1
1557780180,           2019-05-13 20:43:00,           2019-05-13 15:43:00,2.54,5.984,1066.107,1
1557780780,           2019-05-13 20:53:00,           2019-05-13 15:53:00,2.54,5.736,842.797,1
1557781380,           2019-05-13 21:03:00,           2019-05-13 16:03:00,2.54,5.805,916.0886,1
1557781980,           2019-05-13 21:13:00,           2019-05-13 16:13:00,2.54,5.974,835.3725,1
1557782580,           2019-05-13 21:23:00,           2019-05-13 16:23:00,2.54,5.835,893.8838,1
1557783180,           2019-05-13 21:33:00,           2019-05-13 16:33:00,2.55,5.914,1097.456,1
1557783780,           2019-05-13 21:43:00,           2019-05-13 16:43:00,2.54,5.964,834.687,1
1557784380,           2019-05-13 21:53:00,           2019-05-13 16:53:00,2.54,5.716,1017.776,1
1557784980,           2019-05-13 22:03:00,           2019-05-13 17:03:00,2.54,5.904,1096.524,1
1557785580,           2019-05-13 22:13:00,           2019-05-13 17:13:00,2.54,5.993,1321.129,1
1557786180,           2019-05-13 22:23:00,           2019-05-13 17:23:00,2.54,5.745,822.1895,1
1557786780,           2019-05-13 22:33:00,           2019-05-13 17:33:00,2.54,5.656,776.8132,1
1557787380,           2019-05-13 22:43:00,           2019-05-13 17:43:00,2.54,5.885,696.4605,1
1557787980,           2019-05-13 22:53:00,           2019-05-13 17:53:00,2.54,5.904,783.5384,1
1557788580,           2019-05-13 23:03:00,           2019-05-13 18:03:00,2.54,5.964,643.8175,1
1557789180,           2019-05-13 23:13:00,           2019-05-13 18:13:00,2.54,6.161,879.7204,1
1557789780,           2019-05-13 23:23:00,           2019-05-13 18:23:00,2.54,6.24,975.6694,1
1557790380,           2019-05-13 23:33:00,           2019-05-13 18:33:00,2.54,6.023,731.6221,1
1557790980,           2019-05-13 23:43:00,           2019-05-13 18:43:00,2.54,5.904,703.1377,1
1557791580,           2019-05-13 23:53:00,           2019-05-13 18:53:00,2.54,5.865,677.8616,1
1557792180,           2019-05-14 00:03:00,           2019-05-13 19:03:00,2.54,5.686,756.336,1
1557792780,           2019-05-14 00:13:00,           2019-05-13 19:13:00,2.54,5.845,497.8185,10
1557793380,           2019-05-14 00:23:00,           2019-05-13 19:23:00,2.52,5.984,863.5553,1
1557793980,           2019-05-14 00:33:00,           2019-05-13 19:33:00,2.54,5.835,532.7923,10
1557794580,           2019-05-14 00:43:00,           2019-05-13 19:43:00,2.57,5.835,470.7655,10
1557795180,           2019-05-14 00:53:00,           2019-05-13 19:53:00,2.56,5.904,620.2073,1
1557795780,           2019-05-14 01:03:00,           2019-05-13 20:03:00,2.54,5.954,791.0657,1
1557796380,           2019-05-14 01:13:00,           2019-05-13 20:13:00,2.54,5.894,1002.556,1
1557796980,           2019-05-14 01:23:00,           2019-05-13 20:23:00,2.54,5.835,708.1902,1
1557797580,           2019-05-14 01:33:00,           2019-05-13 20:33:00,2.54,5.745,601.8141,1
1557798180,           2019-05-14 01:43:00,           2019-05-13 20:43:00,2.54,5.765,508.8612,10
1557798780,           2019-05-14 01:53:00,           2019-05-13 20:53:00,2.56,5.875,508.2717,10
1557799380,           2019-05-14 02:03:00,           2019-05-13 21:03:00,2.57,5.984,464.6875,10
1557799980,           2019-05-14 02:13:00,           2019-05-13 21:13:00,2.57,6.003,535.9675,1
1557800580,           2019-05-14 02:23:00,           2019-05-13 21:23:00,2.54,6.003,404.5754,10
1557801180,           2019-05-14 02:33:00,           2019-05-13 21:33:00,2.56,6.043,540.5986,10
1557801780,           2019-05-14 02:43:00,           2019-05-13 21:43:00,2.57,5.954,487.0163,10
1557802380,           2019-05-14 02:53:00,           2019-05-13 21:53:00,2.57,5.914,473.0161,10
1557802980,           2019-05-14 03:03:00,           2019-05-13 22:03:00,2.57,5.924,437.4329,10
1557803580,           2019-05-14 03:13:00,           2019-05-13 22:13:00,2.57,5.914,521.4581,10
