filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,ch4_flux,qc_ch4_flux,H_strg,ch4_strg,ch4_v-adv,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,ch4_var,w/ts_cov,w/ch4_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,diag_72_mean,int_p_mean,int_t_1_mean,int_t_2_mean,cell_t_mean,co2_mean,h2o_mean,co2_mean,h2o_mean,7700_signal_strength_mean,diag_77_mean
not_enough_data,4/28/20,6:30,119.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,7:00,119.291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TOA5_TroutBog_ts_data_10_2020_04_28_0700.dat,4/28/20,7:30,119.312,1,16993,16993,1.77E-03,1,6.433202115,0,1.84E-03,0,NaN,NaN,-3.37E-14,9.07E-02,2.198997832,2.198997832,-0.5,0,276.7534658,277.9740499,95309.27174,1.194506384,1005.232125,2.42E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.340612813,-0.216820312,-1.38E-03,0.403769793,-2.60E-14,-3.72E-16,0.403769793,1.526190197,173.479178,327.520822,-0.196105315,NaN,3.85E-02,0.13851214,-0.744894766,-2.832614881,NaN,0.139248175,1,7.831933591,4,6,10,15,23,50,1.76E-03,1.004661906,6.352583051,1.012690753,1.44E-03,1.274920701,800009909,800009909,800009909,800009909,800009909,800119909,899999999,899999999,89999,89999,89,89,2,6,4,22,0,0.115690311,0.151184857,1.01E-02,4.35E-02,1.02E-07,5.29E-03,1.44E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.69E-02,413.1147505,270.8982036,6.618002633,16.35085125,247.4589537
TOA5_TroutBog_ts_data_10_2020_04_28_0730.dat,4/28/20,8:00,119.333,1,18000,18000,7.56E-03,0,9.294938288,0,2.80E-03,0,0.642342044,2.51E-04,2.82E-13,9.07E-02,2.204193462,2.204193462,0,0,277.1014614,278.4312077,95297.35326,1.192395989,1005.239783,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.558647343,-0.156880225,-1.89E-02,0.580563296,6.95E-15,3.10E-15,0.580563296,1.738994343,156.6858876,344.3141124,-1.861050028,NaN,7.96E-02,9.97E-02,-4.56928376,-0.461779156,NaN,9.74E-02,1,8.773950221,4,7,12,18,29,69,7.53E-03,1.004657617,9.178630063,1.012671632,2.20E-03,1.273599741,800009909,800009909,800009909,800009909,800009919,800019919,899999999,899999999,89999,89999,89,89,7,2,1,42,2,8.31E-02,0.101456461,1.49E-02,2.40E-02,3.62E-07,7.66E-03,2.20E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.78E-02,435.4576934,341.3089104,8.363548777,16.25555546,250.1182073
TOA5_TroutBog_ts_data_10_2020_04_28_0800.dat,4/28/20,8:30,119.354,1,18000,18000,2.11E-03,0,4.890533471,0,3.94E-03,0,0.310837544,-2.00E-04,4.00E-14,9.05E-02,2.200057183,2.200057183,-0.2,0,277.2730629,278.6525357,95328.2114,1.191834695,1005.243534,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.623678422,-0.145017841,-1.04E-02,0.640401198,-2.81E-15,4.41E-16,0.640401198,1.470124337,154.0898317,346.9101683,-0.933031928,NaN,4.21E-02,5.66E-02,-1.281401563,-1.646634483,NaN,9.70E-02,1,15.35203978,7,12,19,29,45,98,2.10E-03,1.004665334,4.829273115,1.012685213,3.10E-03,1.273354384,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,0,8,1,42,1,5.60E-02,5.05E-02,6.72E-03,4.60E-02,8.56E-08,4.03E-03,3.10E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.77E-02,434.5295466,344.2968539,8.440828428,17.68189692,211.4613333
TOA5_TroutBog_ts_data_10_2020_04_28_0830.dat,4/28/20,9:00,119.374,1,18000,18000,1.77E-03,1,5.552755733,0,5.36E-03,0,0.970078579,2.17E-04,-1.38E-13,9.05E-02,2.204557668,2.204557668,0.7,0,277.9845996,279.3449253,95335.17561,1.188967445,1005.255459,2.44E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.191920175,-6.97E-02,-5.10E-03,0.204249269,6.27E-15,-1.52E-15,0.204249269,1.184784632,160.9602622,340.0397378,-1.429629822,NaN,3.86E-02,8.29E-02,-0.870657659,-2.423455394,NaN,0.120401752,1,3.301688576,2,3,4,6,10,23,1.76E-03,1.00475907,5.482068791,1.012894209,4.19E-03,1.279470465,800009909,800009909,800009909,800009909,800009909,800009919,899999999,899999999,89999,89999,89,89,3,0,0,7,0,8.26E-02,7.85E-02,4.81E-03,0.226719019,1.90E-07,4.59E-03,4.19E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.76E-02,433.5125431,358.7717646,8.816120069,19.58724013,225.1146667
TOA5_TroutBog_ts_data_10_2020_04_28_0900.dat,4/28/20,9:30,119.395,1,18000,18000,1.08E-02,1,24.06977989,1,2.83E-03,1,0.97819254,-1.11E-03,2.68E-13,8.93E-02,2.181499954,2.181499954,-1.3,0,278.864246,280.0447439,95349.18925,1.186170605,1005.267802,2.44E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.282038388,0.187297893,2.35E-02,0.33937688,4.54E-14,3.00E-15,0.33937688,1.683102477,107.4123991,33.58760093,3.964338738,NaN,9.55E-02,0.135104111,-3.043266656,-0.69333392,NaN,0.211419686,1,2.540333568,1,2,3,5,9,22,1.08E-02,1.004677407,23.7673056,1.012726487,2.22E-03,1.275796656,800009909,800009909,800009909,800009909,800009919,800019919,899999999,899999999,89999,89999,89,89,14,1,1,22,1,0.124564088,0.135791831,9.85E-03,0.296959564,2.39E-07,1.99E-02,2.22E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.78E-02,439.6640023,375.1702134,9.251990436,19.96724623,206
TOA5_TroutBog_ts_data_11_2020_04_28_0930.dat,4/28/20,10:00,119.416,1,18000,18000,7.43E-03,1,1.233214939,1,1.13E-02,1,0.506961084,-3.98E-04,-5.81E-14,8.88E-02,2.173199102,2.173199102,0.4,0,279.3949171,280.4080576,95308.3991,1.184126947,1005.274324,2.45E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.442593655,-0.193613537,5.67E-03,0.483122701,-2.14E-14,-6.54E-16,0.483122701,1.939264084,164.6270756,336.3729244,0.672967794,NaN,7.92E-02,0.104918399,-33.92053072,-6.22E-02,NaN,1.31E-02,1,8.433061447,4,7,13,21,37,103,7.40E-03,1.004654243,1.21778568,1.01266993,8.88E-03,1.274185133,800009909,800009909,800009909,800009909,800109919,801109919,899999999,899999999,89999,89999,89,89,9,7,6,10,0,6.91E-02,0.133132266,7.56E-03,3.87E-02,4.06E-07,1.02E-03,8.88E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.73E-02,427.8913521,389.6240801,9.637290248,20.18490682,206
TOA5_TroutBog_ts_data_11_2020_04_28_1000.dat,4/28/20,10:30,119.437,1,18000,18000,3.38E-04,2,2.044546535,1,3.12E-03,0,0.604311533,-4.86E-04,3.38E-14,8.82E-02,2.163028213,2.163028213,0.3,0,279.7491883,280.8420491,95254.66261,1.18163049,1005.282218,2.45E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.502263928,-0.191089294,3.26E-03,0.537396325,-3.27E-15,3.83E-16,0.537396325,1.285978005,161.8296146,339.1703854,0.347754664,NaN,1.69E-02,7.67E-02,-0.198982288,-10.60395886,NaN,0.10177224,1,15.45305557,7,12,19,28,43,90,3.36E-04,1.004654578,2.018971066,1.012667576,2.45E-03,1.273824464,800009909,800009909,800009909,800009909,800109909,800109909,899999999,899999999,89999,89999,89,89,26,0,16,15,0,5.89E-02,9.09E-02,3.55E-03,7.13E-02,1.03E-07,1.70E-03,2.45E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.72E-02,426.1255547,396.474476,9.828369365,20.98557425,206
TOA5_TroutBog_ts_data_11_2020_04_28_1030.dat,4/28/20,11:00,119.458,1,18000,18000,2.33E-03,1,0.197533218,2,6.68E-03,0,0.754502416,6.32E-05,-6.68E-14,8.81E-02,2.164353444,2.164353444,-0.1,0,280.510472,281.3851239,95223.0931,1.178959074,1005.292254,2.46E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.606482018,-0.140093439,1.23E-03,0.622453304,-1.29E-14,-7.58E-16,0.622453304,1.433683035,154.0068194,346.9931806,0.11295104,NaN,4.45E-02,8.40E-02,-37.43464117,-5.64E-02,NaN,3.75E-03,1,27.82929216,12,23,41,66,117,324,2.32E-03,1.004662607,0.195059822,1.012680193,5.24E-03,1.273422198,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,3,3,2,7,0,7.26E-02,8.93E-02,6.19E-03,3.86E-02,9.10E-08,1.65E-04,5.24E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.70E-02,423.2447583,409.1631201,10.17133156,21.1345976,206
TOA5_TroutBog_ts_data_11_2020_04_28_1100.dat,4/28/20,11:30,119.479,1,18000,18000,2.16E-03,1,0.992495644,2,5.52E-03,0,9.49E-02,1.34E-04,-1.72E-13,8.82E-02,2.1671539,2.1671539,0.5,0,280.3902192,281.4534222,95236.9835,1.17884492,1005.293529,2.46E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.521248819,-0.252656168,-1.01E-03,0.57925512,-4.95E-15,-1.95E-15,0.57925512,1.451823046,166.8600792,334.1399208,-0.100036675,NaN,4.28E-02,6.50E-02,-6.65665123,-0.316976198,NaN,1.96E-02,1,22.35686404,10,18,30,45,74,173,2.15E-03,1.004657487,0.980076657,1.012671445,4.33E-03,1.273605382,800009909,800009909,800009909,800009909,800109909,800109909,899999999,899999999,89999,89999,89,89,0,4,4,3,0,4.49E-02,8.14E-02,3.68E-03,7.04E-02,9.23E-08,8.27E-04,4.33E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.70E-02,423.0865749,403.1707856,10.02091696,21.27286599,487.2586667
TOA5_TroutBog_ts_data_11_2020_04_28_1130.dat,4/28/20,12:00,119.499,1,16430,16430,1.54E-03,2,0.114069577,2,NaN,NaN,-0.386210361,NaN,NaN,NaN,NaN,NaN,NaN,1,279.9460169,281.175726,95251.91026,1.180194123,1005.288364,2.45E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.277065968,-9.06E-02,-8.51E-03,0.291628988,2.64E-14,-8.18E-15,0.291628988,1.579480515,159.108886,341.891114,-1.671324578,NaN,3.61E-02,0.175560012,-34.81435318,-6.06E-02,NaN,2.66E-03,1,12.95038492,6,11,19,31,55,154,1.53E-03,1.004696396,0.112631545,1.012767575,NaN,1,800009909,800009909,800009909,800009919,800009919,801109919,899999999,899999999,89999,89999,89,89,0,0,1,0,15,0.107056317,0.239923503,4.14E-03,8.69E-02,NaN,9.49E-05,NaN,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.71E-02,423.955427,393.8917085,9.769079686,3.014589217,14980.51881
not_enough_data,4/28/20,12:30,119.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,13:00,119.541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,13:30,119.562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,14:00,119.583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,14:30,119.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,15:00,119.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,15:30,119.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TOA5_TroutBog_ts_data_11_2020_04_28_1530.dat,4/28/20,16:00,119.666,1,16331,16331,7.41E-02,0,-1.176918858,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,281.691612,281.462423,95037.73117,1.176340952,1005.293697,2.46E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.14E-02,9.53E-02,-2.24E-02,0.115561197,2.52E-14,-1.16E-14,0.115561197,4.031837338,18.21495082,122.7850492,-11.20165589,NaN,0.251000459,0.565394756,1128.2166,1.87E-03,NaN,-3.97E-03,0,53.00897824,-8.044316957,18.19626686,45.31127731,69.10255687,96.91731856,145.1998039,7.36E-02,1.006647422,-1.15836862,1.016014106,NaN,1,800009909,800009909,800009909,800009919,800009919,810109919,899999999,899999999,89999,89999,89,89,22,5,18,38,8,0.434008904,0.62297767,7.38E-02,0.161326905,NaN,-9.80E-04,NaN,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.69E-02,421.4909577,421.6305642,10.49856249,4.73E-02,16590
not_enough_data,4/28/20,16:30,119.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,17:00,119.708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,17:30,119.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,18:00,119.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,18:30,119.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,19:00,119.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,19:30,119.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,4/28/20,20:00,119.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
