Serial Number:20472262 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","Button Up","EOF"
2019-11-15 05:01:28,59.18,0, , , , 
2019-11-15 05:11:28,58.95,0, , , , 
2019-11-15 05:21:28,58.79,0, , , , 
2019-11-15 05:31:28,58.95,0, , , , 
2019-11-15 05:41:28,58.56,0, , , , 
2019-11-15 05:51:28,58.56,0, , , , 
2019-11-15 06:01:28,58.56,0, , , , 
2019-11-15 06:11:28,58.71,0, , , , 
2019-11-15 06:21:28,58.33,0, , , , 
2019-11-15 06:31:28,58.56,0, , , , 
2019-11-15 06:41:28,58.40,0, , , , 
2019-11-15 06:51:28,58.33,0, , , , 
2019-11-15 07:01:28,58.33,0, , , , 
2019-11-15 07:11:28,58.56,0, , , , 
2019-11-15 07:21:28,58.25,0, , , , 
2019-11-15 07:31:28,58.56,0, , , , 
2019-11-15 07:41:28,58.40,0, , , , 
2019-11-15 07:51:28,58.17,0, , , , 
2019-11-15 08:01:28,58.10,0, , , , 
2019-11-15 08:11:28,57.79,0, , , , 
2019-11-15 08:21:28,57.71,1, , , , 
2019-11-15 08:31:28,57.56,1, , , , 
2019-11-15 08:41:28,57.48,1, , , , 
2019-11-15 08:51:28,57.71,1, , , , 
2019-11-15 09:01:28,57.71,1, , , , 
2019-11-15 09:11:28,57.63,1, , , , 
2019-11-15 09:21:28,57.48,1, , , , 
2019-11-15 09:31:28,57.40,1, , , , 
2019-11-15 09:41:28,57.56,1, , , , 
2019-11-15 09:51:28,57.32,1, , , , 
2019-11-15 10:01:28,57.40,1, , , , 
2019-11-15 10:11:28,57.25,1, , , , 
2019-11-15 10:21:28,57.25,1, , , , 
2019-11-15 10:31:28,57.09,1, , , , 
2019-11-15 10:41:28,57.25,1, , , , 
2019-11-15 10:51:28,57.63,1, , , , 
2019-11-15 11:01:28,57.86,1, , , , 
2019-11-15 11:11:28,57.56,1, , , , 
2019-11-15 11:21:28,57.79,1, , , , 
2019-11-15 11:31:28,58.10,1, , , , 
2019-11-15 11:41:28,57.94,1, , , , 
2019-11-15 11:51:28,58.17,1, , , , 
2019-11-15 12:01:28,57.94,1, , , , 
2019-11-15 12:11:28,58.02,1, , , , 
2019-11-15 12:21:28,57.86,1, , , , 
2019-11-15 12:31:28,58.02,1, , , , 
2019-11-15 12:41:28,58.25,1, , , , 
2019-11-15 12:51:28,58.02,1, , , , 
2019-11-15 13:01:28,58.10,1, , , , 
2019-11-15 13:11:28,58.02,1, , , , 
2019-11-15 13:21:28,58.10,15, , , , 
2019-11-15 13:31:28,58.02,15, , , , 
2019-11-15 13:41:28,57.94,15, , , , 
2019-11-15 13:51:28,58.10,15, , , , 
2019-11-15 14:01:28,58.25,15, , , , 
2019-11-15 14:11:28,52.46,15, , , , 
2019-11-15 14:21:28,55.47,15, , , , 
2019-11-15 14:31:28,56.78,15, , , , 
2019-11-15 14:41:28,58.56,29, , , , 
2019-11-15 14:51:28,62.65,29, , , , 
2019-11-15 15:01:28,64.74,22, , , , 
2019-11-15 15:11:28,65.28,4, , , , 
2019-11-15 15:21:28,61.26,7, , , , 
2019-11-15 15:31:28,36.16,86, , , , 
2019-11-15 15:41:28,30.45,216, , , , 
2019-11-15 15:51:28,37.25,0, , , , 
2019-11-15 16:01:28,39.02,0, , , , 
2019-11-15 16:11:28,39.10,0, , , , 
2019-11-15 16:21:28,39.10,0, , , , 
2019-11-15 16:31:28,39.02,0, , , , 
2019-11-15 16:41:28,39.10,0, , , , 
2019-11-15 16:51:28,39.02,0, , , , 
2019-11-15 17:01:28,39.02,0, , , , 
2019-11-15 17:11:28,39.10,0, , , , 
2019-11-15 17:21:28,39.10,0, , , , 
2019-11-15 17:31:28,39.10,0, , , , 
2019-11-15 17:41:28,39.10,0, , , , 
2019-11-15 17:51:28,39.02,0, , , , 
2019-11-15 18:01:28,39.10,0, , , , 
2019-11-15 18:11:28,39.10,0, , , , 
2019-11-15 18:21:28,39.18,0, , , , 
2019-11-15 18:31:28,39.10,0, , , , 
2019-11-15 18:41:28,39.18,0, , , , 
2019-11-15 18:51:28,39.10,0, , , , 
2019-11-15 19:01:28,39.18,0, , , , 
2019-11-15 19:11:28,39.18,0, , , , 
2019-11-15 19:21:28,39.02,0, , , , 
2019-11-15 19:31:28,39.10,0, , , , 
2019-11-15 19:41:28,39.02,0, , , , 
2019-11-15 19:51:28,39.18,0, , , , 
2019-11-15 20:01:28,39.18,0, , , , 
2019-11-15 20:11:28,39.18,0, , , , 
2019-11-15 20:21:28,39.02,0, , , , 
2019-11-15 20:31:28,39.02,0, , , , 
2019-11-15 20:41:28,39.02,0, , , , 
2019-11-15 20:51:28,39.10,0, , , , 
2019-11-15 21:01:28,39.02,0, , , , 
2019-11-15 21:11:28,39.02,0, , , , 
2019-11-15 21:21:28,39.02,0, , , , 
2019-11-15 21:31:28,39.10,0, , , , 
2019-11-15 21:41:28,39.10,0, , , , 
2019-11-15 21:51:28,39.18,0, , , , 
2019-11-15 22:01:28,39.02,0, , , , 
2019-11-15 22:11:28,39.02,0, , , , 
2019-11-15 22:21:28,39.10,0, , , , 
2019-11-15 22:31:28,38.94,0, , , , 
2019-11-15 22:41:28,39.02,0, , , , 
2019-11-15 22:51:28,39.02,0, , , , 
2019-11-15 23:01:28,39.18,0, , , , 
2019-11-15 23:11:28,39.02,0, , , , 
2019-11-15 23:21:28,39.10,0, , , , 
2019-11-15 23:31:28,39.18,0, , , , 
2019-11-15 23:41:28,39.10,0, , , , 
2019-11-15 23:51:28,39.10,0, , , , 
2019-11-16 00:01:28,39.02,0, , , , 
2019-11-16 00:11:28,39.10,0, , , , 
2019-11-16 00:21:28,39.02,0, , , , 
2019-11-16 00:31:28,39.18,0, , , , 
2019-11-16 00:41:28,39.02,0, , , , 
2019-11-16 00:51:28,39.10,0, , , , 
2019-11-16 01:01:28,39.10,0, , , , 
2019-11-16 01:11:28,39.10,0, , , , 
2019-11-16 01:21:28,39.10,0, , , , 
2019-11-16 01:31:28,39.02,0, , , , 
2019-11-16 01:41:28,39.10,0, , , , 
2019-11-16 01:51:28,39.02,0, , , , 
2019-11-16 02:01:28,39.10,0, , , , 
2019-11-16 02:11:28,39.02,0, , , , 
2019-11-16 02:21:28,39.10,0, , , , 
2019-11-16 02:31:28,39.02,0, , , , 
2019-11-16 02:41:28,39.10,0, , , , 
2019-11-16 02:51:28,39.10,0, , , , 
2019-11-16 03:01:28,39.10,0, , , , 
2019-11-16 03:11:28,39.10,0, , , , 
2019-11-16 03:21:28,39.10,0, , , , 
2019-11-16 03:31:28,39.02,0, , , , 
2019-11-16 03:41:28,39.10,0, , , , 
2019-11-16 03:51:28,39.10,0, , , , 
2019-11-16 04:01:28,39.10,0, , , , 
2019-11-16 04:11:28,39.10,0, , , , 
2019-11-16 04:21:28,39.10,0, , , , 
2019-11-16 04:31:28,39.10,0, , , , 
2019-11-16 04:41:28,39.10,0, , , , 
2019-11-16 04:51:28,39.10,0, , , , 
2019-11-16 05:01:28,39.02,0, , , , 
2019-11-16 05:11:28,39.10,0, , , , 
2019-11-16 05:21:28,39.10,0, , , , 
2019-11-16 05:31:28,39.18,0, , , , 
2019-11-16 05:41:28,39.10,0, , , , 
2019-11-16 05:51:28,39.10,0, , , , 
2019-11-16 06:01:28,39.10,0, , , , 
2019-11-16 06:11:28,39.18,0, , , , 
2019-11-16 06:21:28,39.02,0, , , , 
2019-11-16 06:31:28,39.10,0, , , , 
2019-11-16 06:41:28,39.10,0, , , , 
2019-11-16 06:51:28,39.10,0, , , , 
2019-11-16 07:01:28,39.18,0, , , , 
2019-11-16 07:11:28,39.10,0, , , , 
2019-11-16 07:21:28,39.02,0, , , , 
2019-11-16 07:31:28,39.10,0, , , , 
2019-11-16 07:41:28,39.02,1, , , , 
2019-11-16 07:51:28,39.10,1, , , , 
2019-11-16 08:01:28,39.10,1, , , , 
2019-11-16 08:11:28,39.18,1, , , , 
2019-11-16 08:21:28,39.02,2, , , , 
2019-11-16 08:31:28,39.02,2, , , , 
2019-11-16 08:41:28,39.10,2, , , , 
2019-11-16 08:51:28,39.02,3, , , , 
2019-11-16 09:01:28,39.10,2, , , , 
2019-11-16 09:11:28,39.10,4, , , , 
2019-11-16 09:21:28,39.10,5, , , , 
2019-11-16 09:31:28,39.02,2, , , , 
2019-11-16 09:41:28,39.10,4, , , , 
2019-11-16 09:51:28,39.02,3, , , , 
2019-11-16 10:01:28,39.10,6, , , , 
2019-11-16 10:11:28,39.10,7, , , , 
2019-11-16 10:21:28,39.02,7, , , , 
2019-11-16 10:31:28,39.10,8, , , , 
2019-11-16 10:41:28,39.10,4, , , , 
2019-11-16 10:51:28,39.02,7, , , , 
2019-11-16 11:01:28,39.10,8, , , , 
2019-11-16 11:11:28,39.10,6, , , , 
2019-11-16 11:21:28,39.10,6, , , , 
2019-11-16 11:31:28,39.02,9, , , , 
2019-11-16 11:41:28,39.10,6, , , , 
2019-11-16 11:51:28,39.02,5, , , , 
2019-11-16 12:01:28,39.10,6, , , , 
2019-11-16 12:11:28,39.10,8, , , , 
2019-11-16 12:21:28,39.10,7, , , , 
2019-11-16 12:31:28,39.10,5, , , , 
2019-11-16 12:41:28,39.10,6, , , , 
2019-11-16 12:51:28,39.10,5, , , , 
2019-11-16 13:01:28,39.02,4, , , , 
2019-11-16 13:11:28,39.10,4, , , , 
2019-11-16 13:21:28,39.02,5, , , , 
2019-11-16 13:31:28,39.10,6, , , , 
2019-11-16 13:41:28,39.02,4, , , , 
2019-11-16 13:51:28,39.02,3, , , , 
2019-11-16 14:01:28,39.10,3, , , , 
2019-11-16 14:11:28,39.02,3, , , , 
2019-11-16 14:21:28,39.02,3, , , , 
2019-11-16 14:31:28,39.10,2, , , , 
2019-11-16 14:41:28,39.10,3, , , , 
2019-11-16 14:51:28,39.02,2, , , , 
2019-11-16 15:01:28,38.94,1, , , , 
2019-11-16 15:11:28,39.02,2, , , , 
2019-11-16 15:21:28,39.10,1, , , , 
2019-11-16 15:31:28,39.02,1, , , , 
2019-11-16 15:41:28,39.10,1, , , , 
2019-11-16 15:51:28,39.02,0, , , , 
2019-11-16 16:01:28,39.10,0, , , , 
2019-11-16 16:11:28,39.10,0, , , , 
2019-11-16 16:21:28,39.10,0, , , , 
2019-11-16 16:31:28,39.10,0, , , , 
2019-11-16 16:41:28,39.02,0, , , , 
2019-11-16 16:51:28,39.10,0, , , , 
2019-11-16 17:01:28,39.10,0, , , , 
2019-11-16 17:11:28,39.10,0, , , , 
2019-11-16 17:21:28,39.10,0, , , , 
2019-11-16 17:31:28,39.02,0, , , , 
2019-11-16 17:41:28,39.10,0, , , , 
2019-11-16 17:51:28,39.10,0, , , , 
2019-11-16 18:01:28,39.02,0, , , , 
2019-11-16 18:11:28,39.10,0, , , , 
2019-11-16 18:21:28,39.10,0, , , , 
2019-11-16 18:31:28,39.10,0, , , , 
2019-11-16 18:41:28,39.10,0, , , , 
2019-11-16 18:51:28,39.02,0, , , , 
2019-11-16 19:01:28,39.10,0, , , , 
2019-11-16 19:11:28,39.10,0, , , , 
2019-11-16 19:21:28,39.10,0, , , , 
2019-11-16 19:31:28,39.10,0, , , , 
2019-11-16 19:41:28,39.02,0, , , , 
2019-11-16 19:51:28,39.10,0, , , , 
2019-11-16 20:01:28,39.02,0, , , , 
2019-11-16 20:11:28,39.18,0, , , , 
2019-11-16 20:21:28,38.94,0, , , , 
2019-11-16 20:31:28,39.10,0, , , , 
2019-11-16 20:41:28,39.10,0, , , , 
2019-11-16 20:51:28,38.94,0, , , , 
2019-11-16 21:01:28,39.02,0, , , , 
2019-11-16 21:11:28,39.10,0, , , , 
2019-11-16 21:21:28,39.02,0, , , , 
2019-11-16 21:31:28,39.02,0, , , , 
2019-11-16 21:41:28,39.10,0, , , , 
2019-11-16 21:51:28,39.02,0, , , , 
2019-11-16 22:01:28,39.02,0, , , , 
2019-11-16 22:11:28,39.02,0, , , , 
2019-11-16 22:21:28,39.10,0, , , , 
2019-11-16 22:31:28,39.10,0, , , , 
2019-11-16 22:41:28,39.02,0, , , , 
2019-11-16 22:51:28,39.10,0, , , , 
2019-11-16 23:01:28,38.94,0, , , , 
2019-11-16 23:11:28,39.10,0, , , , 
2019-11-16 23:21:28,39.10,0, , , , 
2019-11-16 23:31:28,39.02,0, , , , 
2019-11-16 23:41:28,39.02,0, , , , 
2019-11-16 23:51:28,39.02,0, , , , 
2019-11-17 00:01:28,39.10,0, , , , 
2019-11-17 00:11:28,39.02,0, , , , 
2019-11-17 00:21:28,39.10,0, , , , 
2019-11-17 00:31:28,39.10,0, , , , 
2019-11-17 00:41:28,39.10,0, , , , 
2019-11-17 00:51:28,39.10,0, , , , 
2019-11-17 01:01:28,39.10,0, , , , 
2019-11-17 01:11:28,39.02,0, , , , 
2019-11-17 01:21:28,39.18,0, , , , 
2019-11-17 01:31:28,39.10,0, , , , 
2019-11-17 01:41:28,39.02,0, , , , 
2019-11-17 01:51:28,39.02,0, , , , 
2019-11-17 02:01:28,39.10,0, , , , 
2019-11-17 02:11:28,39.10,0, , , , 
2019-11-17 02:21:28,39.10,0, , , , 
2019-11-17 02:31:28,39.02,0, , , , 
2019-11-17 02:41:28,39.02,0, , , , 
2019-11-17 02:51:28,39.10,0, , , , 
2019-11-17 03:01:28,39.02,0, , , , 
2019-11-17 03:11:28,39.10,0, , , , 
2019-11-17 03:21:28,39.02,0, , , , 
2019-11-17 03:31:28,39.02,0, , , , 
2019-11-17 03:41:28,39.02,0, , , , 
2019-11-17 03:51:28,39.02,0, , , , 
2019-11-17 04:01:28,39.02,0, , , , 
2019-11-17 04:11:28,39.10,0, , , , 
2019-11-17 04:21:28,39.10,0, , , , 
2019-11-17 04:31:28,39.10,0, , , , 
2019-11-17 04:41:28,39.02,0, , , , 
2019-11-17 04:51:28,39.02,0, , , , 
2019-11-17 05:01:28,39.02,0, , , , 
2019-11-17 05:11:28,39.02,0, , , , 
2019-11-17 05:21:28,39.02,0, , , , 
2019-11-17 05:31:28,39.02,0, , , , 
2019-11-17 05:41:28,39.02,0, , , , 
2019-11-17 05:51:28,39.02,0, , , , 
2019-11-17 06:01:28,39.02,0, , , , 
2019-11-17 06:11:28,39.02,0, , , , 
2019-11-17 06:21:28,39.10,0, , , , 
2019-11-17 06:31:28,39.10,0, , , , 
2019-11-17 06:41:28,38.94,0, , , , 
2019-11-17 06:51:28,39.02,0, , , , 
2019-11-17 07:01:28,39.02,0, , , , 
2019-11-17 07:11:28,39.02,0, , , , 
2019-11-17 07:21:28,39.10,0, , , , 
2019-11-17 07:31:28,39.10,0, , , , 
2019-11-17 07:41:28,39.02,0, , , , 
2019-11-17 07:51:28,39.02,0, , , , 
2019-11-17 08:01:28,39.02,0, , , , 
2019-11-17 08:11:28,39.10,0, , , , 
2019-11-17 08:21:28,39.10,0, , , , 
2019-11-17 08:31:28,39.10,0, , , , 
2019-11-17 08:41:28,39.02,0, , , , 
2019-11-17 08:51:28,39.10,0, , , , 
2019-11-17 09:01:28,39.02,0, , , , 
2019-11-17 09:11:28,39.10,0, , , , 
2019-11-17 09:21:28,39.10,0, , , , 
2019-11-17 09:31:28,39.02,0, , , , 
2019-11-17 09:41:28,39.02,0, , , , 
2019-11-17 09:51:28,39.02,0, , , , 
2019-11-17 10:01:28,39.02,0, , , , 
2019-11-17 10:11:28,39.02,0, , , , 
2019-11-17 10:21:28,39.02,0, , , , 
2019-11-17 10:31:28,39.10,0, , , , 
2019-11-17 10:41:28,39.02,0, , , , 
2019-11-17 10:51:28,39.10,0, , , , 
2019-11-17 11:01:28,39.02,0, , , , 
2019-11-17 11:11:28,39.02,0, , , , 
2019-11-17 11:21:28,39.02,0, , , , 
2019-11-17 11:31:28,39.02,0, , , , 
2019-11-17 11:41:28,39.02,0, , , , 
2019-11-17 11:51:28,39.02,0, , , , 
2019-11-17 12:01:28,39.10,0, , , , 
2019-11-17 12:11:28,39.02,0, , , , 
2019-11-17 12:21:28,39.02,0, , , , 
2019-11-17 12:31:28,39.10,0, , , , 
2019-11-17 12:41:28,39.10,0, , , , 
2019-11-17 12:51:28,39.10,0, , , , 
2019-11-17 13:01:28,39.02,0, , , , 
2019-11-17 13:11:28,39.10,0, , , , 
2019-11-17 13:21:28,39.10,0, , , , 
2019-11-17 13:31:28,39.10,0, , , , 
2019-11-17 13:41:28,39.10,0, , , , 
2019-11-17 13:51:28,39.02,0, , , , 
2019-11-17 14:01:28,39.02,0, , , , 
2019-11-17 14:11:28,39.10,0, , , , 
2019-11-17 14:21:28,39.02,0, , , , 
2019-11-17 14:31:28,39.10,0, , , , 
2019-11-17 14:41:28,39.02,0, , , , 
2019-11-17 14:51:28,39.02,0, , , , 
2019-11-17 15:01:28,39.02,0, , , , 
2019-11-17 15:11:28,38.94,0, , , , 
2019-11-17 15:21:28,39.02,0, , , , 
2019-11-17 15:31:28,39.02,0, , , , 
2019-11-17 15:41:28,39.10,0, , , , 
2019-11-17 15:51:28,39.10,0, , , , 
2019-11-17 16:01:28,39.02,0, , , , 
2019-11-17 16:11:28,39.02,0, , , , 
2019-11-17 16:21:28,39.10,0, , , , 
2019-11-17 16:31:28,39.02,0, , , , 
2019-11-17 16:41:28,39.02,0, , , , 
2019-11-17 16:51:28,39.10,0, , , , 
2019-11-17 17:01:28,39.02,0, , , , 
2019-11-17 17:11:28,39.02,0, , , , 
2019-11-17 17:21:28,38.94,0, , , , 
2019-11-17 17:31:28,39.02,0, , , , 
2019-11-17 17:41:28,39.10,0, , , , 
2019-11-17 17:51:28,39.10,0, , , , 
2019-11-17 18:01:28,38.94,0, , , , 
2019-11-17 18:11:28,39.10,0, , , , 
2019-11-17 18:21:28,39.02,0, , , , 
2019-11-17 18:31:28,39.02,0, , , , 
2019-11-17 18:41:28,39.02,0, , , , 
2019-11-17 18:51:28,38.94,0, , , , 
2019-11-17 19:01:28,39.02,0, , , , 
2019-11-17 19:11:28,39.02,0, , , , 
2019-11-17 19:21:28,39.02,0, , , , 
2019-11-17 19:31:28,39.02,0, , , , 
2019-11-17 19:41:28,39.10,0, , , , 
2019-11-17 19:51:28,39.02,0, , , , 
2019-11-17 20:01:28,39.02,0, , , , 
2019-11-17 20:11:28,39.02,0, , , , 
2019-11-17 20:21:28,39.02,0, , , , 
2019-11-17 20:31:28,39.02,0, , , , 
2019-11-17 20:41:28,39.02,0, , , , 
2019-11-17 20:51:28,39.10,0, , , , 
2019-11-17 21:01:28,39.10,0, , , , 
2019-11-17 21:11:28,38.94,0, , , , 
2019-11-17 21:21:28,39.10,0, , , , 
2019-11-17 21:31:28,39.02,0, , , , 
2019-11-17 21:41:28,39.02,0, , , , 
2019-11-17 21:51:28,39.10,0, , , , 
2019-11-17 22:01:28,39.10,0, , , , 
2019-11-17 22:11:28,39.02,0, , , , 
2019-11-17 22:21:28,39.10,0, , , , 
2019-11-17 22:31:28,39.10,0, , , , 
2019-11-17 22:41:28,38.94,0, , , , 
2019-11-17 22:51:28,39.02,0, , , , 
2019-11-17 23:01:28,39.10,0, , , , 
2019-11-17 23:11:28,39.02,0, , , , 
2019-11-17 23:21:28,39.02,0, , , , 
2019-11-17 23:31:28,39.02,0, , , , 
2019-11-17 23:41:28,38.94,0, , , , 
2019-11-17 23:51:28,39.02,0, , , , 
2019-11-18 00:01:28,39.10,0, , , , 
2019-11-18 00:11:28,39.02,0, , , , 
2019-11-18 00:21:28,39.02,0, , , , 
2019-11-18 00:31:28,39.02,0, , , , 
2019-11-18 00:41:28,39.02,0, , , , 
2019-11-18 00:51:28,39.10,0, , , , 
2019-11-18 01:01:28,39.02,0, , , , 
2019-11-18 01:11:28,38.94,0, , , , 
2019-11-18 01:21:28,39.10,0, , , , 
2019-11-18 01:31:28,39.10,0, , , , 
2019-11-18 01:41:28,39.10,0, , , , 
2019-11-18 01:51:28,39.02,0, , , , 
2019-11-18 02:01:28,39.02,0, , , , 
2019-11-18 02:11:28,39.02,0, , , , 
2019-11-18 02:21:28,38.94,0, , , , 
2019-11-18 02:31:28,39.02,0, , , , 
2019-11-18 02:41:28,39.02,0, , , , 
2019-11-18 02:51:28,39.10,0, , , , 
2019-11-18 03:01:28,39.02,0, , , , 
2019-11-18 03:11:28,39.02,0, , , , 
2019-11-18 03:21:28,39.02,0, , , , 
2019-11-18 03:31:28,39.02,0, , , , 
2019-11-18 03:41:28,39.02,0, , , , 
2019-11-18 03:51:28,38.94,0, , , , 
2019-11-18 04:01:28,38.94,0, , , , 
2019-11-18 04:11:28,38.94,0, , , , 
2019-11-18 04:21:28,39.02,0, , , , 
2019-11-18 04:31:28,39.02,0, , , , 
2019-11-18 04:41:28,39.02,0, , , , 
2019-11-18 04:51:28,38.94,0, , , , 
2019-11-18 05:01:28,39.02,0, , , , 
2019-11-18 05:11:28,39.10,0, , , , 
2019-11-18 05:21:28,39.02,0, , , , 
2019-11-18 05:31:28,39.10,0, , , , 
2019-11-18 05:41:28,39.02,0, , , , 
2019-11-18 05:51:28,39.02,0, , , , 
2019-11-18 06:01:28,39.02,0, , , , 
2019-11-18 06:11:28,39.02,0, , , , 
2019-11-18 06:21:28,39.10,0, , , , 
2019-11-18 06:31:28,39.10,0, , , , 
2019-11-18 06:41:28,39.02,0, , , , 
2019-11-18 06:51:28,39.02,0, , , , 
2019-11-18 07:01:28,39.10,0, , , , 
2019-11-18 07:11:28,39.02,0, , , , 
2019-11-18 07:21:28,39.10,0, , , , 
2019-11-18 07:31:28,39.02,0, , , , 
2019-11-18 07:41:28,39.02,0, , , , 
2019-11-18 07:51:28,39.02,0, , , , 
2019-11-18 08:01:28,39.02,0, , , , 
2019-11-18 08:11:28,39.02,0, , , , 
2019-11-18 08:21:28,39.02,0, , , , 
2019-11-18 08:31:28,39.10,0, , , , 
2019-11-18 08:41:28,39.02,0, , , , 
2019-11-18 08:51:28,39.10,0, , , , 
2019-11-18 09:01:28,39.10,0, , , , 
2019-11-18 09:11:28,39.02,0, , , , 
2019-11-18 09:21:28,39.02,0, , , , 
2019-11-18 09:31:28,39.10,0, , , , 
2019-11-18 09:41:28,39.02,0, , , , 
2019-11-18 09:51:28,39.02,0, , , , 
2019-11-18 10:01:28,39.10,0, , , , 
2019-11-18 10:11:28,38.94,0, , , , 
2019-11-18 10:21:28,39.02,0, , , , 
2019-11-18 10:31:28,39.10,0, , , , 
2019-11-18 10:41:28,39.02,0, , , , 
2019-11-18 10:51:28,39.10,0, , , , 
2019-11-18 11:01:28,39.02,0, , , , 
2019-11-18 11:11:28,39.02,0, , , , 
2019-11-18 11:21:28,39.10,0, , , , 
2019-11-18 11:31:28,39.10,0, , , , 
2019-11-18 11:41:28,39.10,0, , , , 
2019-11-18 11:51:28,39.10,0, , , , 
2019-11-18 12:01:28,39.02,0, , , , 
2019-11-18 12:11:28,38.94,0, , , , 
2019-11-18 12:21:28,39.10,0, , , , 
2019-11-18 12:31:28,39.02,0, , , , 
2019-11-18 12:41:28,39.10,0, , , , 
2019-11-18 12:51:28,39.10,0, , , , 
2019-11-18 13:01:28,39.02,0, , , , 
2019-11-18 13:11:28,39.02,0, , , , 
2019-11-18 13:21:28,39.10,0, , , , 
2019-11-18 13:31:28,39.02,0, , , , 
2019-11-18 13:41:28,39.10,0, , , , 
2019-11-18 13:51:28,39.10,0, , , , 
2019-11-18 14:01:28,39.02,0, , , , 
2019-11-18 14:11:28,39.02,0, , , , 
2019-11-18 14:21:28,39.10,0, , , , 
2019-11-18 14:31:28,39.10,0, , , , 
2019-11-18 14:41:28,39.02,0, , , , 
2019-11-18 14:51:28,39.10,0, , , , 
2019-11-18 15:01:28,39.10,0, , , , 
2019-11-18 15:11:28,39.10,0, , , , 
2019-11-18 15:21:28,39.02,0, , , , 
2019-11-18 15:31:28,39.10,0, , , , 
2019-11-18 15:41:28,39.02,0, , , , 
2019-11-18 15:51:28,39.10,0, , , , 
2019-11-18 16:01:28,39.02,0, , , , 
2019-11-18 16:11:28,39.10,0, , , , 
2019-11-18 16:21:28,39.10,0, , , , 
2019-11-18 16:31:28,39.02,0, , , , 
2019-11-18 16:41:28,39.10,0, , , , 
2019-11-18 16:51:28,39.02,0, , , , 
2019-11-18 17:01:28,39.10,0, , , , 
2019-11-18 17:11:28,39.02,0, , , , 
2019-11-18 17:21:28,39.02,0, , , , 
2019-11-18 17:31:28,39.02,0, , , , 
2019-11-18 17:41:28,39.10,0, , , , 
2019-11-18 17:51:28,39.02,0, , , , 
2019-11-18 18:01:28,39.02,0, , , , 
2019-11-18 18:11:28,39.02,0, , , , 
2019-11-18 18:21:28,39.10,0, , , , 
2019-11-18 18:31:28,39.10,0, , , , 
2019-11-18 18:41:28,39.02,0, , , , 
2019-11-18 18:51:28,38.94,0, , , , 
2019-11-18 19:01:28,39.02,0, , , , 
2019-11-18 19:11:28,39.10,0, , , , 
2019-11-18 19:21:28,39.10,0, , , , 
2019-11-18 19:31:28,39.10,0, , , , 
2019-11-18 19:41:28,39.10,0, , , , 
2019-11-18 19:51:28,39.02,0, , , , 
2019-11-18 20:01:28,39.02,0, , , , 
2019-11-18 20:11:28,39.10,0, , , , 
2019-11-18 20:21:28,39.10,0, , , , 
2019-11-18 20:31:28,39.10,0, , , , 
2019-11-18 20:41:28,39.02,0, , , , 
2019-11-18 20:51:28,39.10,0, , , , 
2019-11-18 21:01:28,39.10,0, , , , 
2019-11-18 21:11:28,39.02,0, , , , 
2019-11-18 21:21:28,39.10,0, , , , 
2019-11-18 21:31:28,39.02,0, , , , 
2019-11-18 21:41:28,39.10,0, , , , 
2019-11-18 21:51:28,39.02,0, , , , 
2019-11-18 22:01:28,39.10,0, , , , 
2019-11-18 22:11:28,39.02,0, , , , 
2019-11-18 22:21:28,39.10,0, , , , 
2019-11-18 22:31:28,39.02,0, , , , 
2019-11-18 22:41:28,39.02,0, , , , 
2019-11-18 22:51:28,39.10,0, , , , 
2019-11-18 23:01:28,39.02,0, , , , 
2019-11-18 23:11:28,39.02,0, , , , 
2019-11-18 23:21:28,39.02,0, , , , 
2019-11-18 23:31:28,39.10,0, , , , 
2019-11-18 23:41:28,38.94,0, , , , 
2019-11-18 23:51:28,39.02,0, , , , 
2019-11-19 00:01:28,39.02,0, , , , 
2019-11-19 00:11:28,38.94,0, , , , 
2019-11-19 00:21:28,39.02,0, , , , 
2019-11-19 00:31:28,39.02,0, , , , 
2019-11-19 00:41:28,39.02,0, , , , 
2019-11-19 00:51:28,38.94,0, , , , 
2019-11-19 01:01:28,39.10,0, , , , 
2019-11-19 01:11:28,39.02,0, , , , 
2019-11-19 01:21:28,39.10,0, , , , 
2019-11-19 01:31:28,39.02,0, , , , 
2019-11-19 01:41:28,39.02,0, , , , 
2019-11-19 01:51:28,39.02,0, , , , 
2019-11-19 02:01:28,38.94,0, , , , 
2019-11-19 02:11:28,39.02,0, , , , 
2019-11-19 02:21:28,39.02,0, , , , 
2019-11-19 02:31:28,39.02,0, , , , 
2019-11-19 02:41:28,39.02,0, , , , 
2019-11-19 02:51:28,39.02,0, , , , 
2019-11-19 03:01:28,39.02,0, , , , 
2019-11-19 03:11:28,39.02,0, , , , 
2019-11-19 03:21:28,39.02,0, , , , 
2019-11-19 03:31:28,39.02,0, , , , 
2019-11-19 03:41:28,39.02,0, , , , 
2019-11-19 03:51:28,39.02,0, , , , 
2019-11-19 04:01:28,39.02,0, , , , 
2019-11-19 04:11:28,39.02,0, , , , 
2019-11-19 04:21:28,39.10,0, , , , 
2019-11-19 04:31:28,39.10,0, , , , 
2019-11-19 04:41:28,39.02,0, , , , 
2019-11-19 04:51:28,39.02,0, , , , 
2019-11-19 05:01:28,39.10,0, , , , 
2019-11-19 05:11:28,39.10,0, , , , 
2019-11-19 05:21:28,39.10,0, , , , 
2019-11-19 05:31:28,39.02,0, , , , 
