Serial Number:20472265 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-13 19:08:22,36.86,0, , , , 
2018-12-13 19:18:22,36.86,0, , , , 
2018-12-13 19:28:22,36.78,0, , , , 
2018-12-13 19:38:22,36.86,0, , , , 
2018-12-13 19:48:22,36.86,0, , , , 
2018-12-13 19:58:22,36.94,0, , , , 
2018-12-13 20:08:22,36.78,0, , , , 
2018-12-13 20:18:22,36.86,0, , , , 
2018-12-13 20:28:22,36.94,0, , , , 
2018-12-13 20:38:22,36.86,0, , , , 
2018-12-13 20:48:22,36.94,0, , , , 
2018-12-13 20:58:22,36.86,0, , , , 
2018-12-13 21:08:22,36.78,0, , , , 
2018-12-13 21:18:22,36.86,0, , , , 
2018-12-13 21:28:22,36.86,0, , , , 
2018-12-13 21:38:22,36.86,0, , , , 
2018-12-13 21:48:22,36.86,0, , , , 
2018-12-13 21:58:22,36.86,0, , , , 
2018-12-13 22:08:22,36.78,0, , , , 
2018-12-13 22:18:22,36.86,0, , , , 
2018-12-13 22:28:22,36.78,0, , , , 
2018-12-13 22:38:22,36.78,0, , , , 
2018-12-13 22:48:22,36.86,0, , , , 
2018-12-13 22:58:22,36.86,0, , , , 
2018-12-13 23:08:22,36.86,0, , , , 
2018-12-13 23:18:22,36.78,0, , , , 
2018-12-13 23:28:22,36.86,0, , , , 
2018-12-13 23:38:22,36.86,0, , , , 
2018-12-13 23:48:22,36.86,0, , , , 
2018-12-13 23:58:22,36.78,0, , , , 
2018-12-14 00:08:22,36.78,0, , , , 
2018-12-14 00:18:22,36.94,0, , , , 
2018-12-14 00:28:22,36.86,0, , , , 
2018-12-14 00:38:22,36.86,0, , , , 
2018-12-14 00:48:22,36.78,0, , , , 
2018-12-14 00:58:22,36.86,0, , , , 
2018-12-14 01:08:22,36.86,0, , , , 
2018-12-14 01:18:22,36.94,0, , , , 
2018-12-14 01:28:22,36.86,0, , , , 
2018-12-14 01:38:22,36.94,0, , , , 
2018-12-14 01:48:22,36.94,0, , , , 
2018-12-14 01:58:22,36.86,0, , , , 
2018-12-14 02:08:22,36.94,0, , , , 
2018-12-14 02:18:22,36.86,0, , , , 
2018-12-14 02:28:22,36.86,0, , , , 
2018-12-14 02:38:22,36.86,0, , , , 
2018-12-14 02:48:22,36.86,0, , , , 
2018-12-14 02:58:22,36.94,0, , , , 
2018-12-14 03:08:22,36.86,0, , , , 
2018-12-14 03:18:22,36.86,0, , , , 
2018-12-14 03:28:22,36.86,0, , , , 
2018-12-14 03:38:22,36.86,0, , , , 
2018-12-14 03:48:22,36.86,0, , , , 
2018-12-14 03:58:22,36.94,0, , , , 
2018-12-14 04:08:22,36.94,0, , , , 
2018-12-14 04:18:22,36.94,0, , , , 
