filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,7200_signal_strength_mean,co2_mean,h2o_mean,7700_signal_strength_mean,airtemp
TOA5_TroutBog_ts_data_2020_08_30_1530.dat,2020-08-30,16:00:00,243.666,1,18000,18000,0.0522,1,60.29976305,1,13.11029971,2,-1.941429374,1,0.297234733,2,0.00448,1,0.0525,0.368835573,0.000138,0.00836,-0.000147,-7.29E-11,-2.60E-12,-4.03E-13,14.94910175,387.9559573,393.412351,0.6,0,534.4294451,13.86940102,14.06446675,0.3,1,0.0827,2.020501375,2.04891865,0,1,293.1733089,295.2740678,95388.97476,1.119558604,1013.172572,0.0257,0.0193,0.00971,1323.342821,2656.035689,0.00867,49.82398492,1332.692868,284.2818222,0.107433433,0.0792,0.0206,0.135046062,-3.18E-14,-4.87E-15,0.135046062,2.481461685,104.6046694,36.39533062,8.769664289,-9999,0.215973177,0.289374876,-14.10100499,-0.106375397,4.599419112,0.24614189,0,43.05654714,-6.533997142,14.77991933,36.8040889,56.12855778,78.72110036,117.9385532,0.0502,1.040834032,58.8397399,1.041357154,10.89781735,1.203020686,-1.613434576,1.203289803,0.247073667,1.203020686,-0.0116,1.418500918,800000009,800000009,800000009,800000009,800000019,800011019,899999999,899999999,89999,89999,89,89,16,16,3,58,26,7,1,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.242716229,0.296875402,0.0392,0.5618216,1.634753161,1.070019561,1.37E-07,0.0519,-0.0421,0.00645,-1.16E-05,80.61503137,14.9512241,534.4827642,28.70275396,22.1240678
TOA5_TroutBog_ts_data_2020_08_30_1600.dat,2020-08-30,16:30:00,243.687,1,18000,18000,0.00979,0,40.88976727,0,35.04835694,0,-3.153550503,1,0.79435182,0,0.0138,1,-0.31896847,2.428880245,0.0816,0.055,6.93E-05,1.13E-11,4.50E-13,6.20E-14,15.09025315,390.4737095,396.6487114,0.3,1,601.6387139,15.56793634,15.81412971,0.3,1,0.0829,2.022639144,2.054625422,-1.4,0,292.7658887,294.9370279,95366.82329,1.119854194,1014.112881,0.0257,0.0515,0.0109,1485.06288,2601.994581,0.00974,57.07401893,1116.931702,286.0313448,0.557976752,-0.00577,0.0323,0.558939124,-8.73E-15,7.48E-16,0.558939124,1.813059108,141.5929078,359.4070922,3.310084425,-9999,0.0935,0.0987,-1.688274945,-0.888480875,1.166667166,0.3850228,1,3.895470299,2,3,5,8,13,29,0.00964,1.016310668,41.93655438,1.024805211,29.5619278,1.185591047,-2.651224046,1.189469637,0.670004907,1.185591047,-0.00125,1.377766149,800000009,800000009,800000009,800000009,800000009,800111019,899999999,899999999,89999,89999,89,89,9,3,1,43,24,3,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0795,0.100760933,0.0171,0.316133092,17.55136505,1.391403327,5.73E-08,0.0369,-0.0692,0.0175,-1.25E-06,80.55991774,15.09229977,601.6889754,27.80012727,21.7870279
TOA5_TroutBog_ts_data_2020_08_30_1630.dat,2020-08-30,17:00:00,243.708,1,18000,18000,0.0259,0,30.5751892,0,60.98338322,0,-0.994592746,0,1.38275762,0,0.00698,0,0.425245995,-1.00728283,-0.0932,-0.0228,-2.07E-06,2.27E-11,8.72E-13,1.26E-13,14.93374261,387.593607,393.4408752,1.1,0,572.6187919,14.86187279,15.0860802,0.3,1,0.0827,2.0225751,2.05308783,-0.3,0,293.0099517,295.3872805,95329.04487,1.118004459,1013.728803,0.0258,0.0896,0.0104,1417.148172,2674.407012,0.0093,52.98924828,1257.25884,285.3181134,0.378763827,-0.0154,0.0198,0.379590686,-2.46E-14,1.52E-15,0.379590686,2.394553104,143.3235193,357.6764807,2.985489069,-9999,0.152312351,0.231097221,-9.751738417,-0.153818728,0.501369186,0.177120451,1,1.16850446,1,1,2,3,5,12,0.0254,1.020336269,33.09958825,1.027479435,51.45962915,1.185072342,-0.837912751,1.186988436,1.166812836,1.185072342,-0.00518,1.38421242,800000009,800000009,800000009,800000009,800011009,800111009,899999999,899999999,89999,89999,89,89,14,4,5,58,42,1,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.186218284,0.248095407,0.0279,0.29179817,4.549761833,1.720656773,8.21E-08,0.0292,-0.0219,0.0305,-5.18E-06,80.59732338,14.9356659,572.6367895,28.48174725,22.2372805
TOA5_TroutBog_ts_data_2020_08_31_1430.dat,2020-08-31,15:00:00,244.624,1,18000,18000,0.126214966,0,29.53122413,0,93.54243135,0,1.20944553,0,2.109319769,0,-0.0026,0,2.075156587,-2.602604236,0.0212,-0.0587,-9999,-4.06E-11,-1.49E-12,-2.17E-13,15.31896589,390.2806727,395.937518,0.5,0,560.7897298,14.2872172,14.49430042,0.3,1,0.0821,1.955648172,1.983993924,-1,0,288.7864868,289.6628703,94921.47979,1.13547257,1013.278626,0.0254,0.136683921,0.0101,1356.527575,1872.969798,0.00894,72.42655898,516.4422226,284.6556071,0.162030786,-0.399381072,0.0279,0.431900466,2.24E-14,-2.65E-15,0.431900466,7.2374885,208.9173733,292.0826267,3.704705559,-9999,0.333401158,1.863861995,-105.5453516,-0.0142,0.315698702,0.077,0,31.25342121,-4.742827246,10.72828814,26.71495439,40.74199105,57.14122175,85.60796267,0.123882298,1.018829714,33.71135383,1.026470891,78.95744626,1.184719565,1.018778522,1.187152559,1.780438031,1.184719565,-0.0136,1.381788077,800000009,800000019,800000009,800000019,800000019,800110019,899999999,899999999,89999,89999,89,89,24,15,12,35,15,0,0,0,61,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,1.189207447,2.330637597,0.207878946,0.129293331,0.515788552,0.362967065,6.86E-08,0.0293,0.0262,0.0458,-1.36E-05,80.14412103,15.32115864,560.8734683,15.08891371,16.5128703
TOA5_TroutBog_ts_data_2020_08_31_1500.dat,2020-08-31,15:30:00,244.645,1,18000,18000,0.0243,1,16.97831716,1,70.7480117,1,1.484642712,1,1.596590213,1,-0.00123,1,0.789611878,-0.780584342,-0.0323,-0.0176,9.29E-05,4.01E-11,1.42E-12,2.16E-13,15.21405286,389.2934442,394.7206857,0.3,1,537.3498044,13.74957469,13.9412611,0.3,1,0.0819,1.958483459,1.985787188,-0.5,0,289.2943877,290.4885226,94956.71931,1.132897094,1012.99495,0.0254,0.103459046,0.00974,1305.964722,1973.649363,0.0086,66.17004753,667.6846414,284.0827753,0.133633021,-0.491023428,0.00232,0.508888152,6.43E-16,2.64E-15,0.508888152,5.479116943,215.7755632,285.2244368,0.260669655,-9999,0.146540088,1.203470187,-15.59108026,-0.0962,0.239982959,0.100957933,1,2.26418249,1,2,3,5,10,27,0.0239,1.017156854,20.27596004,1.025360141,59.70260964,1.185007023,1.249397899,1.188286544,1.347325529,1.185007023,-0.00848,1.379109162,800000009,800000009,800000009,800000019,800000019,800110119,899999999,899999999,89999,89999,89,89,3,6,3,51,5,0,0,0,27,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.695031743,1.594922752,0.116985879,0.127551963,1.57738866,0.704742008,8.25E-08,0.0177,0.0322,0.0347,-8.48E-06,80.32066784,15.21620892,537.400911,15.69813062,17.3385226
TOA5_TroutBog_ts_data_2020_08_31_1530.dat,2020-08-31,16:00:00,244.666,1,18000,18000,0.0689,0,26.10886536,0,80.88236806,0,2.042649831,1,1.825198598,0,-0.00274,0,-0.0525,-0.06,-0.0339,-0.00135,0.000102,-1.48E-10,-5.21E-12,-7.97E-13,15.18858148,388.2586809,393.6550076,0.3,1,536.2638155,13.70826379,13.8987921,0.3,1,0.0821,1.961606338,1.988870297,-0.3,0,289.4476883,290.4336789,94992.69709,1.133558143,1012.970746,0.0254,0.118272869,0.00972,1302.534247,1966.817639,0.00857,66.2254711,664.2833919,284.0432076,-0.103485064,-0.436331692,0.0295,0.44940497,2.80E-15,-9.71E-15,0.44940497,6.183182422,244.3423535,256.6576465,3.763894018,-9999,0.246566638,0.854017291,-48.30925649,-0.031,0.322800457,0.0922,0,30.78212881,-4.671306805,10.56650871,26.31210072,40.1276138,56.27954891,84.31701975,0.0677,1.018400685,29.72396861,1.026184914,68.27190707,1.184709371,1.720377896,1.187326247,1.540629832,1.184709371,-0.0123,1.381097865,800000009,800000009,800000009,800000019,800001019,810101119,899999999,899999999,89999,89999,89,89,35,12,8,35,26,1,0,0,7,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.617419041,0.972517631,0.118097909,0.0995,1.000858506,0.481408145,6.11E-08,0.0259,0.0443,0.0397,-1.23E-05,80.35867287,15.19074036,536.3235167,15.51598269,17.2836789
TOA5_TroutBog_ts_data_2020_08_31_1600.dat,2020-08-31,16:30:00,244.687,1,18000,18000,0.0212,2,21.87150986,1,68.10594399,1,0.994104012,1,1.53758208,1,-0.00236,1,0.449735018,-0.551141733,-0.00808,-0.0124,0.000199,4.43E-11,1.52E-12,2.40E-13,15.14617423,388.0118342,393.2532045,0.3,1,520.2721194,13.32823301,13.50827444,0.3,1,0.0822,1.967672864,1.994252729,-1.1,0,289.7324411,290.9043042,95025.29434,1.132276162,1012.768698,0.0255,0.0996,0.00944,1266.858995,2026.122283,0.00833,62.52628508,759.2632882,283.6261908,-0.265623336,-0.47653022,0.0277,0.546264008,9.87E-15,2.92E-15,0.546264008,6.259139792,260.13579,240.86421,2.907115407,-9999,0.136883149,1.030694874,-9.868907838,-0.151992503,0.321139516,0.1393369,1,2.830159956,1,2,4,7,11,30,0.0209,1.016510459,24.94324955,1.024935679,57.45311957,1.185417685,0.835984825,1.189141216,1.297080429,1.185417685,-0.0104,1.378082434,800000009,800000009,800000009,800000019,800001019,800011119,899999999,899999999,89999,89999,89,89,19,9,6,42,29,2,0,0,9,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.999931273,0.951013378,0.110445097,0.102688843,1.026322354,0.58524472,3.58E-07,0.0218,0.0216,0.0335,-1.04E-05,80.41332577,15.14827447,520.3299557,15.61486307,17.7543042
TOA5_TroutBog_ts_data_2020_08_31_1630.dat,2020-08-31,17:00:00,244.708,1,18000,18000,0.0533,1,16.7015279,0,80.66177288,0,-0.123404371,2,1.821431851,0,-0.00151,0,0.209569401,-0.571589561,0.0361,-0.0129,0.000198,-6.27E-11,-2.08E-12,-3.40E-13,15.18514071,389.1141895,394.2129034,1,0,504.7444568,12.93390914,13.10338716,0.3,1,0.0823,1.973709509,1.999571789,-0.4,0,289.9438828,291.1236832,95070.37193,1.132129279,1012.553724,0.0255,0.118028784,0.00915,1229.961388,2054.298178,0.00809,59.87258331,824.33679,283.1838599,0.295290323,-0.00776,-0.011,0.295597506,1.41E-14,-4.13E-15,0.295597506,5.455001272,142.5048951,358.4951049,-2.135528122,-9999,0.216880049,0.997993669,-51.41862412,-0.0292,0.207056296,0.0672,0,28.97931868,-4.397723413,9.947662334,24.77108575,37.77746872,52.98343703,79.37884352,0.052,1.023797624,20.44247652,1.029808912,67.95280467,1.187026397,-0.103856109,1.188224486,1.534449323,1.187026397,-0.00909,1.389837839,800000009,800000009,800000009,800000019,800001019,800111119,899999999,899999999,89999,89999,89,89,4,2,5,59,58,10,1,0,2,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.743949517,1.145785363,0.106252459,0.105890967,5.144771085,0.612356206,7.86E-08,0.0178,-0.00268,0.0396,-9.09E-06,80.47150684,15.1870914,504.7801309,16.04458834,17.9736832
TOA5_TroutBog_ts_data_2020_09_01_0730.dat,2020-09-01,8:00:00,245.333,1,18000,18000,0.0169,0,20.46962139,0,-48.3363892,1,12.09418032,2,-1.085310378,1,-0.00172,1,1.865731189,-9999,0.902350449,-9999,-9999,-2.32E-11,-6.04E-13,-1.22E-13,17.59699992,435.8719698,440.8838481,0.3,1,458.9401165,11.36779755,11.49851029,0.3,1,0.0925,2.156154525,2.18094709,0,1,284.8615578,285.2204456,95477.7813,1.161203682,1011.561411,0.0248,-0.0703,0.00825,1085.663228,1404.814938,0.0071,77.28158339,319.1517102,281.333389,0.27451261,0.0399,0.0124,0.277671207,2.94E-14,-1.32E-15,0.277671207,4.257293891,132.7331806,8.266819421,2.555979283,-9999,0.120697666,0.185117212,-7.250420367,-0.206884556,-0.423482634,0.144381078,1,0.97130571,1,1,1,2,4,10,0.0165,1.024788241,17.50784631,1.030477301,-40.69552844,1.187756765,10.17325621,1.18882097,-0.913748008,1.187756765,-0.00409,1.391455659,800000009,800000019,800000009,800000019,800100019,810100119,899999999,899999999,89999,89999,89,89,1,9,5,5,4,0,0,0,478,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.186220602,0.159862058,0.0242,0.191809068,1336.804528,4.982479678,5.97E-07,0.0149,0.255572973,-0.023,-4.09E-06,75.33413333,17.60369363,458.7006576,13.89356666,12.0704456
TOA5_TroutBog_ts_data_2020_09_01_1200.dat,2020-09-01,12:30:00,245.52,1,18000,18000,0.0603,1,16.24054956,1,33.40343413,1,-0.740885976,1,0.753779535,1,-0.00243,1,0.233980867,1.217450466,-0.112257308,0.0275,-0.000511,-3.91E-11,-1.38E-12,-2.25E-13,14.99201985,380.2466588,385.42773,0.2,0,529.9944797,13.4423935,13.62555355,0.3,1,0.0864,2.063147938,2.091259471,-1.1,0,289.7716673,290.4264052,95450.36731,1.139163207,1012.822695,0.0253,0.0488,0.00958,1283.42557,1965.913133,0.00841,65.28394098,682.4875636,283.8211107,0.00379,0.0124,0.00194,0.0131,-5.14E-14,-2.61E-15,0.0131,3.443905264,68.01657243,72.98342757,8.508072436,-9999,0.229987497,0.360645112,-63.2409188,-0.0237,0.486194009,0.0612,0,40.67967913,-6.173298252,13.96401745,34.77237788,53.03007027,74.37542758,111.4279435,0.0504,1.1960024,15.6086702,1.152056653,23.73697685,1.40723203,-0.526482983,1.407236321,0.535646943,1.40723203,-0.00589,1.793301461,800000009,800000009,800000009,800000009,800000009,800111009,899999999,899999999,89999,89999,89,89,23,21,7,41,29,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.245591472,0.424520569,0.0512,0.0843,1.212647381,0.377007057,1.53E-07,0.0135,-0.0135,0.0137,-5.89E-06,80.18113202,14.99408743,530.058331,15.55717619,17.2764052
TOA5_TroutBog_ts_data_2020_09_01_1230.dat,2020-09-01,13:00:00,245.541,1,18000,18000,0.028,1,12.50599861,1,52.95727864,1,0.280340673,1,1.195448828,1,0.00916,1,0.348794023,-0.778906322,-0.0222,-0.0176,-0.000646,4.44E-11,1.51E-12,2.54E-13,14.93196896,379.5724579,384.5359804,0.3,1,507.7797661,12.90782311,13.07661372,0.3,1,0.0854,2.043502027,2.070224114,1.2,0,290.0948117,290.7897607,95423.65267,1.137652428,1012.532279,0.0253,0.0775,0.00918,1232.042022,2011.545936,0.00807,61.24851541,779.5039134,283.2091116,-0.165061404,-0.171721661,0.0014,0.23819226,-2.59E-14,2.97E-15,0.23819226,4.689980711,274.8670603,226.1329397,0.336459807,-9999,0.156774915,0.78441236,-26.00605267,-0.0577,0.236152592,0.0693,1,0.420788327,1,1,1,2,9,-9999,0.0272,1.027452729,14.88816977,1.032277172,44.50409236,1.189941775,0.235434624,1.190736809,1.004628002,1.189941775,0.00122,1.39584113,800000009,800000009,800000009,800000019,800000019,800111119,899999999,899999999,89999,89999,89,89,8,8,5,59,16,4,0,0,13,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.681194578,0.777432529,0.110197614,0.0383,0.495038957,0.410532467,1.57E-07,0.0129,0.00604,0.0258,1.22E-06,80.23111601,14.93401867,507.8464628,15.86403679,17.6397607
TOA5_TroutBog_ts_data_2020_09_01_1300.dat,2020-09-01,13:30:00,245.562,1,18000,18000,0.0623,0,21.37545098,0,51.20402539,0,-0.186290514,2,1.156908086,0,-0.00123,1,0.889403553,-0.189283363,-0.0471,-0.00428,-0.000339,-1.17E-11,-3.96E-13,-6.70E-14,14.80794506,378.1356474,383.029756,0.4,0,500.366547,12.77735887,12.94273281,0.3,1,0.0846,2.03315674,2.059471344,-1.4,0,290.5829973,291.7194383,95405.26616,1.133864556,1012.480301,0.0254,0.075,0.00906,1219.354315,2132.553199,0.00799,57.17814286,913.1988842,283.0545387,0.00967,-0.141346731,-0.00412,0.141736747,1.33E-14,-7.91E-16,0.141736747,4.067219549,227.0871968,273.9128032,-1.664066813,-9999,0.234392986,0.725549383,-50.8418238,-0.0295,0.417456456,0.0794,0,29.43960893,-4.467574234,10.10566508,25.16453493,38.37750355,53.82499441,80.63964982,0.0599,1.03944303,23.24323602,1.040409999,42.6140172,1.201577057,-0.155000275,1.20187215,0.962824714,1.201577057,-0.00858,1.416091896,800000009,800000009,800000009,800000019,800010019,800110019,899999999,899999999,89999,89999,89,89,17,23,8,59,13,3,0,0,37,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.683199362,0.648588718,0.119310685,0.0821,0.545225658,0.34521815,1.40E-07,0.0202,-0.00399,0.0248,-8.58E-06,80.26908046,14.81006214,500.4450764,15.88342442,18.5694383
TOA5_TroutBog_ts_data_2020_09_01_1330.dat,2020-09-01,14:00:00,245.583,1,18000,18000,0.0229,2,30.69748677,1,113.5763574,1,-1.736985395,1,2.56803874,1,0.00948,1,0.725589882,-0.573278943,0.0296,-0.013,-0.000741,6.80E-11,2.22E-12,3.84E-13,14.77985729,379.0408927,383.7925519,0.8,0,482.7618188,12.38080092,12.53600672,0.3,1,0.0834,2.01049516,2.035698741,-0.4,0,291.2335907,292.4800957,95380.70989,1.130794972,1012.277257,0.0255,0.16640891,0.00875,1181.206342,2236.255865,0.00774,52.82071522,1055.049523,282.5810959,-0.125937022,-0.164638895,0.0115,0.207599822,-3.24E-14,4.60E-15,0.207599822,5.470575905,268.4134129,232.5865871,3.167543903,-9999,0.142236116,1.044684809,-7.909115501,-0.189654583,0.270280607,0.188542641,1,0.37026264,1,1,1,2,-9999,-9999,0.0222,1.030151434,35.66107687,1.034102935,95.25235469,1.192373226,-1.455999541,1.19298485,2.153720567,1.192373226,-0.00581,1.400324517,800000009,800000009,800000009,800000019,800000019,800110019,899999999,899999999,89999,89999,89,89,19,22,16,57,21,4,0,0,16,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.914106811,1.031900252,0.143362554,0.123799186,1.170458382,0.424917082,1.22E-07,0.0312,-0.0376,0.0556,-5.81E-06,80.33711748,14.78188155,482.808734,16.1744167,19.3300957
TOA5_TroutBog_ts_data_2020_09_01_1400.dat,2020-09-01,14:30:00,245.604,1,18000,18000,0.0593,0,20.18042958,0,92.38477922,0,-1.316429076,1,2.088280189,0,0.00775,0,-0.285217661,0.0431,0.0169,0.000973,-0.000295,-1.36E-11,-4.45E-13,-7.63E-14,14.83189012,379.5585256,384.3282551,0.3,1,484.9636417,12.41056152,12.56651908,0.3,1,0.0831,2.001464271,2.02661571,-1.2,0,291.1429045,292.1812935,95347.19547,1.131540858,1012.286805,0.0255,0.135320556,0.00878,1183.629646,2195.004433,0.00776,53.92379299,1011.374786,282.6115686,0.214822941,-0.065,0.00741,0.224565018,1.84E-14,-9.18E-16,0.224565018,4.06482085,157.835787,343.164213,1.890130769,-9999,0.229012231,0.782273439,-50.20383778,-0.0299,0.2184389,0.0769,0,29.02647846,-4.404880091,9.96385076,24.81139722,37.83894626,53.06966015,79.50802146,0.0577,1.028571335,24.38095871,1.033033748,77.5737105,1.190928971,-1.104720878,1.191639537,1.753488445,1.190928971,-0.00351,1.397695412,800000009,800000009,800000009,800000019,800000019,800110019,899999999,899999999,89999,89999,89,89,12,2,5,43,3,7,1,0,10,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.669145303,0.777409812,0.117991763,0.0506,1.687318286,0.803559026,7.01E-08,0.0213,-0.0285,0.0452,-3.51E-06,80.31861881,14.83394294,484.9990711,15.91933913,19.0312935
TOA5_TroutBog_ts_data_2020_09_01_1430.dat,2020-09-01,15:00:00,245.624,1,18000,18000,0.0584,0,17.39519531,0,85.72312478,0,-1.565501894,1,1.937002934,0,0.0143,0,-0.355590892,-1.119778867,0.0598,-0.0253,-0.000122,1.24E-11,3.78E-13,6.89E-14,14.92656808,381.385729,385.8763951,0.1,0,455.4682227,11.63757665,11.77460451,0.3,1,0.0831,1.997726833,2.021249276,1,0,290.9397379,291.8089969,95297.9371,1.132731728,1011.849026,0.0255,0.12551779,0.00824,1109.334535,2144.540044,0.00727,51.72831992,1035.205509,281.6512752,-0.230460205,-0.0712,0.0147,0.241670351,-1.68E-14,8.29E-16,0.241670351,4.458120091,303.8213955,197.1786045,3.492952471,-9999,0.227054265,0.705352232,-56.73230121,-0.0264,0.202923019,0.0668,0,30.27071705,-4.593698097,10.3909576,25.87495365,39.46093692,55.34452512,82.91618372,0.0569,1.027185715,21.33823068,1.032096635,72.05366641,1.189712183,-1.31496272,1.190529488,1.628127341,1.189712183,0.00246,1.395403253,800000009,800000009,800000009,800000019,800000019,800110119,899999999,899999999,89999,89999,89,89,20,15,9,45,7,10,1,0,9,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.609958985,0.696316081,0.104429397,0.0498,1.263768702,0.543555657,7.50E-08,0.0186,-0.0339,0.0419,2.46E-06,80.3461061,14.92866993,455.5134407,15.82409323,18.6589969
TOA5_TroutBog_ts_data_2020_09_01_1500.dat,2020-09-01,15:30:00,245.645,1,18000,18000,0.0136,1,8.396422635,0,66.27714527,1,-1.183792424,2,1.49726961,1,0.00452,1,-0.219054691,0.825488732,-0.0432,0.0186,-1.94E-05,-1.36E-10,-4.38E-12,-7.61E-13,14.89473392,380.0670577,384.7639108,0.2,0,478.3933869,12.20710407,12.35795896,0.3,1,0.0832,1.997135862,2.021816385,0,1,290.712412,291.5797452,95253.58855,1.13284968,1012.15982,0.0254,0.097,0.00864,1163.082369,2113.973323,0.00763,55.01878176,950.8909537,282.3514259,0.25771804,-0.209880185,0.00791,0.332461861,-1.29E-14,-9.15E-15,0.332461861,2.689828219,180.1586513,320.8413487,1.363762009,-9999,0.109491267,0.256991313,-13.17680015,-0.113836438,0.126686546,0.0669,1,1.748217106,1,1,3,4,7,19,0.0133,1.022076069,11.62197317,1.028648914,55.88716837,1.185909882,-0.996957438,1.187405178,1.262549231,1.185909882,-0.00185,1.387030277,800000009,800000009,800000009,800000019,800000019,800110119,899999999,899999999,89999,89999,89,89,7,4,3,29,25,9,0,0,1,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.265722084,0.207378565,0.0409,0.0523,4.067474869,0.893348444,7.81E-08,0.0101,-0.0257,0.0325,-1.85E-06,80.31550513,14.89684663,478.4215697,15.31114313,18.4297452
TOA5_TroutBog_ts_data_2020_09_01_1530.dat,2020-09-01,16:00:00,245.666,1,18000,18000,0.0198,0,15.77647131,0,63.05524226,0,0.772341959,0,1.424185525,0,-0.000523,0,-0.207310446,1.681763101,-0.0475,0.038,1.65E-05,5.63E-12,1.99E-13,3.16E-14,14.84985247,378.6159394,383.7453532,0.3,1,524.2613621,13.36671246,13.54780203,0.3,1,0.0832,1.997639603,2.024703229,1,0,290.6463852,291.3629092,95219.16514,1.13278383,1012.800493,0.0254,0.0923,0.00947,1273.108607,2085.413886,0.00836,61.04824639,812.3052787,283.6999851,0.0823,-0.301308706,0.0356,0.314361754,5.08E-14,3.79E-16,0.314361754,3.280965142,215.7267614,285.2732386,6.500962418,-9999,0.132151817,0.287279943,-12.32953571,-0.121659082,0.250200788,0.104055679,1,1.079203071,1,1,2,3,4,12,0.0193,1.022873985,18.65609912,1.029186386,53.14842478,1.18639908,0.650259164,1.187744828,1.200427031,1.18639908,-0.00733,1.388329185,800000009,800000009,800000009,800000019,800101019,800101019,899999999,899999999,89999,89999,89,89,4,22,6,6,36,4,0,0,6,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.250386813,0.288865362,0.0353,0.0976,1.836031797,0.8356822,7.18E-08,0.0163,0.0168,0.031,-7.33E-06,80.23697206,14.85191103,524.3133144,15.20633946,18.2129092
TOA5_TroutBog_ts_data_2020_09_01_1630.dat,2020-09-01,17:00:00,245.708,1,18000,18000,0.0217,1,11.96305481,0,71.71466011,0,-0.0353,1,1.619856753,0,0.00227,1,-0.227145742,-0.465184378,-0.0101,-0.0105,0.000517,-3.14E-11,-1.14E-12,-1.79E-13,14.78114128,377.5157668,382.7346377,0.3,1,533.8898492,13.63574247,13.82424633,0.3,1,0.0842,2.020664549,2.048598714,-1,0,290.8262765,291.4185205,95149.4344,1.131622547,1012.951763,0.0255,0.104966718,0.00965,1297.781206,2092.706022,0.00853,62.01450143,794.9248159,283.9882333,-0.135787238,-0.144656135,0.0175,0.199171402,1.49E-14,-2.13E-15,0.199171402,3.610924774,274.1886502,226.8113498,5.035998697,-9999,0.138454124,0.5425664,-18.6898604,-0.0803,0.166814634,0.0754,1,0.370715736,1,1,1,3,45,-9999,0.021,1.031026831,15.30392515,1.034696085,60.10305537,1.193194916,-0.0296,1.193759988,1.357579329,1.193194916,-0.00474,1.401788112,800000009,800000009,800000009,800000019,800000019,800111119,899999999,899999999,89999,89999,89,89,3,18,6,39,33,6,0,0,29,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.576840302,0.456735702,0.0516,0.0474,0.760813757,0.436807454,8.59E-08,0.0134,-0.000764,0.035,-4.74E-06,80.23035976,14.78319652,533.9405143,15.20763899,18.2685205
